file;cfar;boundary_idx;time_s;time_ms;score;threshold
interleaved_pod_1k_60sec_rand;0;76;2.017415;2017.415;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;77;2.048345;2048.345;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;78;2.086259;2086.259;0.953848;0.666676
interleaved_pod_1k_60sec_rand;0;79;2.124671;2124.671;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;80;2.163583;2163.583;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;81;2.202494;2202.494;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;82;2.232426;2232.426;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;83;2.262358;2262.358;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;84;2.288299;2288.299;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;85;2.314739;2314.739;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;86;2.332698;2332.698;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;87;2.350658;2350.658;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;88;2.379592;2379.592;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;89;2.408526;2408.526;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;90;2.440454;2440.454;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;91;2.472381;2472.381;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;92;2.506304;2506.304;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;93;2.540726;2540.726;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;94;2.585624;2585.624;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;95;2.630522;2630.522;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;96;2.668435;2668.435;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;97;2.706349;2706.349;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;98;2.721315;2721.315;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;99;2.736281;2736.281;0.964804;0.666676
interleaved_pod_1k_60sec_rand;0;100;2.772698;2772.698;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;101;2.808617;2808.617;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;102;2.847528;2847.528;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;103;2.886440;2886.440;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;104;2.899410;2899.410;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;105;2.912381;2912.381;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;106;2.933333;2933.333;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;107;2.954286;2954.286;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;108;3.004671;3004.671;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;109;3.054558;3054.558;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;110;3.065533;3065.533;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;111;3.076508;3076.508;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;112;3.105442;3105.442;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;113;3.134376;3134.376;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;114;3.155329;3155.329;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;115;3.176281;3176.281;0.981077;0.666676
interleaved_pod_1k_60sec_rand;0;116;3.202721;3202.721;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;117;3.228662;3228.662;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;118;3.257596;3257.596;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;119;3.286531;3286.531;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;120;3.303492;3303.492;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;121;3.320454;3320.454;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;122;3.352381;3352.381;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;123;3.384308;3384.308;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;124;3.407256;3407.256;0.890032;0.666676
interleaved_pod_1k_60sec_rand;0;125;3.430703;3430.703;0.989515;0.666676
interleaved_pod_1k_60sec_rand;0;126;3.460635;3460.635;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;127;3.490567;3490.567;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;128;3.501542;3501.542;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;129;3.512517;3512.517;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;130;3.527483;3527.483;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;131;3.542449;3542.449;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;132;3.560408;3560.408;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;133;3.578367;3578.367;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;134;3.625261;3625.261;0.968165;0.666676
interleaved_pod_1k_60sec_rand;0;135;3.672653;3672.653;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;136;3.706576;3706.576;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;137;3.740499;3740.499;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;138;3.768435;3768.435;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;139;3.796372;3796.372;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;140;3.842766;3842.766;0.915041;0.666676
interleaved_pod_1k_60sec_rand;0;141;3.888662;3888.662;1.000000;0.666676
