change_ms_only
17981.0
17992.0
18022.0
18052.0
18146.0
18176.0
18200.0
18224.0
18273.0
18322.0
18340.0
18358.0
18386.0
18414.0
18464.0
18514.0
18547.0
18580.0
18600.0
18620.0
18652.0
18684.0
18720.0
18756.0
18798.0
18840.0
18865.0
18890.0
18957.0
18998.0
19080.0
19108.0
19130.0
19152.0
19209.0
19234.0
19283.0
19332.0
19354.0
19376.0
19426.0
19476.0
19501.0
19526.0
19591.0
19602.0
19648.0
19694.0
19740.0
19786.0
19811.0
19836.0
19887.0
19906.0
19959.0
19988.0
20018.0
20048.0
20085.0
20122.0
20157.0
20192.0
20203.0
20214.0
20292.0
20340.0
20392.0
20420.0
20501.0
20524.0
20558.0
20592.0
20612.0
20632.0
20682.0
20732.0
20760.0
20788.0
20815.0
20842.0
20893.0
20914.0
20943.0
20972.0
21009.0
21046.0
21071.0
21096.0
21142.0
21188.0
21214.0
21240.0
21324.0
21374.0
21424.0
21474.0
21495.0
21516.0
21539.0
21562.0
21601.0
21640.0
21695.0
21724.0
21759.0
21794.0
21850.0
21882.0
21924.0
21966.0
21996.0
22026.0
22096.0
22134.0
22174.0
22214.0
22267.0
22288.0
22336.0
22384.0
22394.0
22404.0
22435.0
22466.0
22488.0
22510.0
22542.0
22574.0
22639.0
22674.0
22696.0
22718.0
22751.0
22784.0
22829.0
22874.0
22897.0
22920.0
22964.0
23008.0
23048.0
23088.0
23138.0
23188.0
23234.0
23280.0
23324.0
23368.0
23448.0
23498.0
23525.0
23552.0
23599.0
23620.0
23715.0
23746.0
23769.0
23792.0
23812.0
23832.0
23855.0
23878.0
23915.0
23952.0
24012.0
24048.0
24058.0
24068.0
24109.0
24150.0
24197.0
24244.0
24281.0
24318.0
24366.0
24414.0
24456.0
24498.0
24556.0
24588.0
24626.0
24664.0
24708.0
24752.0
24837.0
24856.0
24892.0
24928.0
24955.0
24982.0
25051.0
25092.0
25120.0
25148.0
25177.0
25206.0
25247.0
25288.0
25323.0
25358.0
25368.0
25378.0
25425.0
25472.0
25497.0
25522.0
25553.0
25584.0
25626.0
25668.0
25713.0
25758.0
25776.0
25794.0
25837.0
25880.0
25898.0
25916.0
25983.0
26024.0
26050.0
26076.0
26151.0
26198.0
26271.0
26292.0
26323.0
26354.0
26364.0
26374.0
26385.0
26396.0
26422.0
26448.0
26466.0
26484.0
26528.0
26572.0
26591.0
26610.0
26629.0
26648.0
26667.0
26686.0
26713.0
26740.0
26795.0
26820.0
26853.0
26886.0
26917.0
26948.0
26979.0
27010.0
27050.0
27090.0
27118.0
27146.0
27183.0
27220.0
27242.0
27264.0
27290.0
27316.0
27326.0
27336.0
27346.0
27356.0
27398.0
27440.0
27466.0
27492.0
27531.0
27570.0
27657.0
27684.0
27720.0
27756.0
27806.0
27856.0
27882.0
27908.0
27932.0
27956.0
27989.0
28022.0
28067.0
28112.0
28186.0
28234.0
28272.0
28310.0
28321.0
28332.0
28357.0
28382.0
28418.0
28454.0
28519.0
28558.0
28596.0
28606.0
28637.0
28668.0
28691.0
28714.0
28744.0
28774.0
28830.0
28858.0
28938.0
28986.0
29009.0
29032.0
29081.0
29130.0
29167.0
29204.0
29242.0
29280.0
29329.0
29378.0
29397.0
29416.0
29459.0
29502.0
29534.0
29566.0
29577.0
29588.0
29607.0
29626.0
29664.0
29702.0
29747.0
29768.0
29818.0
29842.0
29886.0
29930.0
29978.0
29996.0
30050.0
30076.0
30117.0
30158.0
30265.0
30314.0
30361.0
30408.0
30441.0
30474.0
30513.0
30552.0
30573.0
30594.0
30625.0
30656.0
30705.0
30754.0
30788.0
30822.0
30842.0
30862.0
30899.0
30936.0
30979.0
31022.0
31042.0
31062.0
31106.0
31150.0
31187.0
31224.0
31263.0
31302.0
31339.0
31376.0
31418.0
31460.0
31499.0
31538.0
31568.0
31598.0
31646.0
31694.0
31742.0
31790.0
31828.0
31866.0
31922.0
31946.0
31969.0
31992.0
32028.0
32064.0
32112.0
32136.0
32157.0
32178.0
32240.0
32278.0
32302.0
32326.0
32347.0
32368.0
32413.0
32458.0
32504.0
32550.0
32583.0
32616.0
32626.0
32636.0
32680.0
32724.0
32746.0
32768.0
32844.0
32892.0
32924.0
32956.0
32984.0
33012.0
33051.0
33062.0
33103.0
33144.0
33168.0
33192.0
33222.0
33252.0
33278.0
33304.0
33348.0
33392.0
33430.0
33468.0
33488.0
33508.0
33528.0
33548.0
33593.0
33638.0
33684.0
33730.0
33768.0
33806.0
33849.0
33892.0
33927.0
33962.0
34008.0
34054.0
34135.0
34182.0
34205.0
34228.0
34248.0
34268.0
34293.0
34318.0
34353.0
34388.0
34454.0
34488.0
34537.0
34586.0
34629.0
34672.0
34711.0
34750.0
34779.0
34808.0
34844.0
34880.0
34924.0
34968.0
34992.0
35016.0
35074.0
35098.0
35140.0
35182.0
35201.0
35220.0
35257.0
35294.0
35330.0
35366.0
35392.0
35418.0
35465.0
35484.0
35523.0
35562.0
35597.0
35632.0
35671.0
35710.0
35756.0
35802.0
35861.0
35892.0
35978.0
36008.0
36038.0
36068.0
36102.0
36136.0
36206.0
36248.0
36266.0
36284.0
36320.0
36356.0
36404.0
36452.0
36578.0
36614.0
36641.0
36668.0
36735.0
36770.0
36816.0
36862.0
36889.0
36916.0
36950.0
36984.0
37019.0
37054.0
37072.0
37090.0
37118.0
37146.0
37168.0
37190.0
37238.0
37286.0
37314.0
37342.0
37418.0
37466.0
37513.0
37560.0
37608.0
37656.0
37686.0
37716.0
37766.0
37816.0
37835.0
37854.0
37901.0
37948.0
37973.0
37998.0
38018.0
38038.0
38087.0
38136.0
38179.0
38222.0
38244.0
38266.0
38303.0
38340.0
38442.0
38478.0
38489.0
38500.0
38546.0
38592.0
38628.0
38664.0
38708.0
38752.0
38799.0
38846.0
38882.0
38918.0
38950.0
38982.0
39019.0
39056.0
39093.0
39130.0
39148.0
39166.0
39191.0
39216.0
39250.0
39284.0
39311.0
39338.0
39376.0
39414.0
39441.0
39468.0
39487.0
39506.0
39524.0
39542.0
39573.0
39604.0
39654.0
39704.0
39734.0
39764.0
39795.0
39826.0
39853.0
39880.0
39916.0
39952.0
39975.0
39998.0
40016.0
40034.0
40059.0
40084.0
40116.0
40148.0
40197.0
40246.0
40265.0
40284.0
40333.0
40382.0
40416.0
40450.0
40531.0
40554.0
40590.0
40626.0
40671.0
40716.0
40745.0
40774.0
40809.0
40844.0
40881.0
40918.0
40937.0
40956.0
41002.0
41048.0
41100.0
41128.0
41177.0
41226.0
41260.0
41294.0
41316.0
41338.0
41386.0
41434.0
41461.0
41488.0
41509.0
41530.0
41574.0
41594.0
41618.0
41642.0
41686.0
41730.0
41777.0
41824.0
41858.0
41892.0
41913.0
41934.0
41974.0
42014.0
42033.0
42052.0
42098.0
42144.0
42173.0
42202.0
42244.0
42286.0
42322.0
42332.0
42356.0
42380.0
42421.0
42462.0
42481.0
42500.0
42521.0
42542.0
42562.0
42582.0
42593.0
42604.0
42666.0
42700.0
42721.0
42742.0
42776.0
42810.0
42833.0
42856.0
42889.0
42922.0
42990.0
43032.0
43058.0
43084.0
43102.0
43120.0
43165.0
43210.0
43259.0
43308.0
43328.0
43348.0
43375.0
43402.0
43432.0
43462.0
43487.0
43512.0
43530.0
43548.0
43621.0
43660.0
43678.0
43696.0
43742.0
43788.0
43846.0
43874.0
43952.0
43970.0
43998.0
44026.0
44067.0
44108.0
44140.0
44172.0
44237.0
44278.0
44313.0
44348.0
44388.0
44428.0
44448.0
44468.0
44525.0
44550.0
44595.0
44640.0
44690.0
44740.0
44768.0
44796.0
44861.0
44898.0
44941.0
44984.0
45003.0
45022.0
45050.0
45078.0
45125.0
45172.0
45218.0
45264.0
45283.0
45302.0
45335.0
45368.0
45430.0
45462.0
45510.0
45528.0
45564.0
45600.0
45622.0
45644.0
45670.0
45696.0
45734.0
45772.0
45791.0
45810.0
45850.0
45890.0
45922.0
45954.0
45979.0
46004.0
46032.0
46060.0
46110.0
46160.0
46176.0
46231.0
46270.0
46313.0
46356.0
46378.0
46400.0
46440.0
46480.0
46497.0
46564.0
46614.0
46663.0
46712.0
46762.0
46812.0
46822.0
46832.0
46856.0
46880.0
46926.0
46972.0
47000.0
47028.0
47058.0
47088.0
47137.0
47162.0
47188.0
47214.0
47251.0
47288.0
47312.0
47336.0
47378.0
47420.0
47439.0
47458.0
47491.0
47524.0
47572.0
47620.0
47646.0
47672.0
47719.0
47766.0
47808.0
47850.0
47874.0
47898.0
47920.0
47942.0
47975.0
48008.0
48055.0
48102.0
48183.0
48230.0
48257.0
48284.0
48315.0
48346.0
48377.0
48408.0
48426.0
48444.0
48480.0
48516.0
48553.0
48590.0
48622.0
48654.0
48699.0
48744.0
48769.0
48794.0
48814.0
48834.0
48868.0
48902.0
48931.0
48960.0
48992.0
49024.0
49048.0
49072.0
49098.0
49124.0
49167.0
49210.0
49256.0
49302.0
49352.0
49402.0
49427.0
49452.0
49475.0
49498.0
49536.0
49574.0
49597.0
49620.0
49631.0
49642.0
49684.0
49726.0
49757.0
49788.0
49824.0
49860.0
49944.0
49974.0
50022.0
50070.0
50133.0
50172.0
50191.0
50210.0
50259.0
50308.0
50338.0
50368.0
50402.0
50436.0
50495.0
50524.0
50549.0
50574.0
50674.0
50710.0
50729.0
50748.0
50769.0
50790.0
50829.0
50868.0
50898.0
50928.0
50950.0
50972.0
51018.0
51064.0
51092.0
51120.0
51161.0
51202.0
51222.0
51242.0
51283.0
51324.0
51342.0
51360.0
51382.0
51404.0
51440.0
51476.0
51495.0
51514.0
51553.0
51592.0
51619.0
51646.0
51682.0
51718.0
51782.0
51816.0
51849.0
51882.0
51905.0
51928.0
51946.0
51964.0
52010.0
52056.0
52088.0
52120.0
52164.0
52208.0
52240.0
52272.0
52307.0
52342.0
52378.0
52414.0
52433.0
52452.0
52477.0
52502.0
52548.0
52594.0
52640.0
52686.0
52711.0
52736.0
52815.0
52864.0
52874.0
52884.0
52910.0
52936.0
52985.0
53034.0
53078.0
53122.0
53156.0
53190.0
53239.0
53288.0
53298.0
53308.0
53335.0
53362.0
53408.0
53454.0
53476.0
53498.0
53531.0
53564.0
53613.0
53632.0
53697.0
53730.0
53777.0
53824.0
53846.0
53868.0
53897.0
53926.0
53967.0
54008.0
54018.0
54028.0
54062.0
54096.0
54137.0
54178.0
54214.0
54250.0
54280.0
54310.0
54387.0
54432.0
54470.0
54508.0
54552.0
54596.0
54681.0
54708.0
54769.0
54802.0
54838.0
54874.0
54897.0
54920.0
54945.0
54970.0
54996.0
55022.0
55054.0
55086.0
55108.0
55130.0
55160.0
55190.0
55235.0
55280.0
55306.0
55332.0
55384.0
55402.0
55437.0
55472.0
55579.0
55624.0
55643.0
55662.0
55705.0
55748.0
55782.0
55816.0
55864.0
55912.0
55959.0
56006.0
56016.0
56026.0
56068.0
56110.0
56120.0
56130.0
56163.0
56196.0
56206.0
56216.0
56234.0
56252.0
56287.0
56322.0
56364.0
56406.0
56441.0
56476.0
56487.0
56498.0
56530.0
56562.0
56593.0
56624.0
56647.0
56670.0
56713.0
56756.0
56777.0
56798.0
56824.0
56850.0
56888.0
56926.0
56960.0
56994.0
57058.0
57094.0
57138.0
57182.0
57250.0
57292.0
57324.0
57356.0
57383.0
57410.0
57452.0
57494.0
57527.0
57560.0
57602.0
57644.0
57664.0
57684.0
57713.0
57742.0
57777.0
57788.0
57809.0
57830.0
57849.0
57868.0
57898.0
57928.0
57947.0
57966.0
57977.0
57988.0
58036.0
58084.0
58123.0
58162.0
58211.0
58260.0
58271.0
58282.0
58344.0
58376.0
58426.0
58476.0
58495.0
58514.0
58535.0
58556.0
58574.0
58592.0
58619.0
58646.0
58656.0
58666.0
58698.0
58730.0
58758.0
58786.0
58812.0
58838.0
58884.0
58949.0
58968.0
59010.0
59052.0
59080.0
59108.0
59158.0
59208.0
59218.0
59228.0
59276.0
59324.0
59358.0
59392.0
59442.0
59492.0
59542.0
59592.0
59628.0
59664.0
59761.0
59806.0
59845.0
59884.0
59917.0
59950.0
59961.0
59972.0
60013.0
60054.0
60089.0
60124.0
60162.0
60200.0
60244.0
60288.0
60328.0
60368.0
60393.0
60418.0
60484.0
60522.0
60532.0
60542.0
60595.0
60620.0
60655.0
60690.0
60711.0
60732.0
60776.0
60820.0
60863.0
60906.0
60938.0
60970.0
61035.0
61068.0
61099.0
61130.0
61157.0
61184.0
61194.0
61204.0
61222.0
61240.0
61250.0
61260.0
61290.0
61320.0
61376.0
61402.0
61430.0
61458.0
61484.0
61510.0
61543.0
61576.0
61604.0
61632.0
61671.0
61710.0
61743.0
61776.0
61796.0
61816.0
61837.0
61858.0
61902.0
61946.0
61970.0
61994.0
62031.0
62068.0
62111.0
62154.0
62176.0
62198.0
62277.0
62322.0
62372.0
62422.0
62472.0
62522.0
62556.0
62590.0
62624.0
62658.0
62687.0
62716.0
62743.0
62770.0
62818.0
62866.0
62912.0
62958.0
63000.0
63042.0
63075.0
63108.0
63133.0
63158.0
63202.0
63246.0
63298.0
63316.0
63334.0
63352.0
63392.0
63432.0
63462.0
63492.0
63540.0
63588.0
63613.0
63638.0
63649.0
63660.0
63695.0
63730.0
63757.0
63784.0
63827.0
63870.0
63919.0
63968.0
64015.0
64062.0
64100.0
64138.0
64148.0
64158.0
64202.0
64246.0
64269.0
64292.0
64315.0
64338.0
64417.0
64438.0
64481.0
64524.0
64547.0
64570.0
64591.0
64612.0
64623.0
64634.0
64674.0
64714.0
64754.0
64794.0
64833.0
64872.0
64921.0
64970.0
65001.0
65032.0
65072.0
65112.0
65153.0
65194.0
65223.0
65252.0
65296.0
65316.0
65336.0
65356.0
65402.0
65448.0
65497.0
65546.0
65589.0
65632.0
65684.0
65702.0
65738.0
65774.0
65797.0
65820.0
65850.0
65880.0
65923.0
65966.0
66008.0
66050.0
66068.0
66086.0
66122.0
66158.0
66194.0
66230.0
66272.0
66314.0
66381.0
66424.0
66455.0
66486.0
66518.0
66550.0
66592.0
66634.0
66684.0
66734.0
66769.0
66804.0
66850.0
66896.0
66940.0
66984.0
67020.0
67056.0
67066.0
67076.0
67086.0
67096.0
67123.0
67150.0
67176.0
67202.0
67235.0
67268.0
67290.0
67312.0
67358.0
67404.0
67432.0
67460.0
67483.0
67506.0
67555.0
67604.0
67646.0
67688.0
67735.0
67782.0
67828.0
67874.0
67923.0
67948.0
67990.0
68032.0
68072.0
68112.0
68135.0
68158.0
68168.0
68178.0
68198.0
68218.0
68247.0
68276.0
68307.0
68338.0
68365.0
68392.0
68413.0
68434.0
68466.0
68498.0
68509.0
68520.0
68548.0
68576.0
68623.0
68646.0
68691.0
68736.0
68780.0
68824.0
68834.0
68844.0
68887.0
68930.0
68950.0
68970.0
69031.0
69068.0
69094.0
69120.0
69145.0
69170.0
69243.0
69288.0
69315.0
69342.0
69364.0
69386.0
69413.0
69440.0
69475.0
69510.0
69532.0
69554.0
69577.0
69600.0
69633.0
69666.0
69730.0
69768.0
69811.0
69854.0
69899.0
69944.0
69989.0
70034.0
70058.0
70082.0
70114.0
70146.0
70170.0
70194.0
70223.0
70252.0
70295.0
70338.0
70380.0
70422.0
70464.0
70506.0
70549.0
70592.0
70663.0
70710.0
70753.0
70796.0
70838.0
70880.0
70890.0
70900.0
70927.0
70954.0
70985.0
71016.0
71042.0
71068.0
71097.0
71126.0
71146.0
71166.0
71190.0
71214.0
71255.0
71296.0
71333.0
71370.0
71403.0
71436.0
71476.0
71516.0
71564.0
71612.0
71677.0
71718.0
71771.0
71792.0
71803.0
71814.0
71849.0
71884.0
71914.0
71944.0
71972.0
72000.0
72018.0
72036.0
72099.0
72134.0
72177.0
72220.0
72244.0
72268.0
72302.0
72336.0
72376.0
72416.0
72480.0
72516.0
72589.0
72636.0
72667.0
72698.0
72764.0
72798.0
72843.0
72888.0
72924.0
72960.0
72995.0
73030.0
73064.0
73098.0
73191.0
73218.0
73262.0
73306.0
73341.0
73376.0
73417.0
73458.0
73481.0
73504.0
73553.0
73602.0
73629.0
73656.0
73680.0
73704.0
73775.0
73816.0
73837.0
73858.0
73897.0
73936.0
73985.0
74034.0
74057.0
74080.0
74140.0
74150.0
74200.0
74250.0
74270.0
74290.0
74334.0
74378.0
74428.0
74454.0
74489.0
74524.0
74557.0
74590.0
74608.0
74626.0
74662.0
74698.0
74739.0
74780.0
74827.0
74874.0
74898.0
74922.0
74954.0
74986.0
75018.0
75050.0
75072.0
75094.0
75120.0
75146.0
75165.0
75184.0
75249.0
75290.0
75356.0
75396.0
75438.0
75480.0
75521.0
75562.0
75591.0
75620.0
75647.0
75674.0
75708.0
75742.0
75771.0
75800.0
75843.0
75886.0
75935.0
75984.0
76016.0
76048.0
76088.0
76128.0
76154.0
76180.0
76228.0
76276.0
76348.0
76396.0
76429.0
76462.0
76473.0
76484.0
76509.0
76534.0
76557.0
76580.0
76614.0
76648.0
76681.0
76714.0
76759.0
76804.0
76840.0
76876.0
76909.0
76942.0
76980.0
77018.0
77049.0
77080.0
77098.0
77116.0
77178.0
77216.0
77246.0
77276.0
77297.0
77318.0
77346.0
77374.0
77398.0
77422.0
77440.0
77458.0
77505.0
77552.0
77590.0
77628.0
77677.0
77726.0
77772.0
77818.0
77846.0
77874.0
77911.0
77948.0
77976.0
78004.0
78051.0
78098.0
78132.0
78166.0
78187.0
78208.0
78236.0
78264.0
78298.0
78332.0
78367.0
78402.0
78443.0
78484.0
78526.0
78568.0
78612.0
78656.0
78691.0
78726.0
78759.0
78792.0
78830.0
78868.0
78913.0
78958.0
79000.0
79042.0
79091.0
79140.0
79178.0
79216.0
79239.0
79262.0
79287.0
79312.0
79380.0
79418.0
79466.0
79514.0
79553.0
79592.0
79625.0
79658.0
79694.0
79730.0
79772.0
79814.0
79882.0
79916.0
79951.0
79986.0
80030.0
80074.0
80110.0
80146.0
80182.0
80218.0
80258.0
80298.0
80326.0
80354.0
80365.0
80376.0
80439.0
80468.0
80518.0
80568.0
80588.0
80608.0
80642.0
80676.0
80720.0
80764.0
80836.0
80874.0
80949.0
80994.0
81039.0
81084.0
81133.0
81182.0
81224.0
81266.0
81310.0
81354.0
81365.0
81376.0
81405.0
81434.0
81475.0
81516.0
81600.0
81650.0
81680.0
81710.0
81772.0
81810.0
81849.0
81888.0
81931.0
81974.0
81997.0
82020.0
82067.0
82114.0
82156.0
82198.0
82240.0
82282.0
82310.0
82338.0
82431.0
82462.0
82490.0
82518.0
82541.0
82564.0
82583.0
82602.0
82667.0
82708.0
82727.0
82746.0
82830.0
82880.0
82934.0
82960.0
82991.0
83022.0
83070.0
83118.0
83159.0
83200.0
83248.0
83296.0
83330.0
83364.0
83403.0
83442.0
83472.0
83502.0
83548.0
83594.0
83631.0
83668.0
83700.0
83732.0
83742.0
83752.0
83776.0
83800.0
83831.0
83862.0
83959.0
83992.0
84029.0
84066.0
84097.0
84128.0
84170.0
84212.0
84233.0
84254.0
84304.0
84324.0
84343.0
84362.0
84429.0
84462.0
84507.0
84552.0
84600.0
84648.0
84691.0
84734.0
84784.0
84834.0
84878.0
84922.0
84963.0
85004.0
85031.0
85058.0
85069.0
85080.0
85123.0
85166.0
85209.0
85252.0
85294.0
85336.0
85446.0
85496.0
85543.0
85590.0
85621.0
85652.0
85677.0
85702.0
85736.0
85770.0
85790.0
85810.0
85884.0
85904.0
85930.0
85956.0
86002.0
86087.0
86126.0
86146.0
86166.0
86194.0
86222.0
86250.0
86278.0
86296.0
86314.0
86357.0
86400.0
86447.0
86494.0
86586.0
86624.0
86660.0
86696.0
86746.0
86796.0
86851.0
86880.0
86922.0
86964.0
86974.0
86984.0
87009.0
87034.0
87058.0
87082.0
87149.0
87184.0
87207.0
87230.0
87318.0
87350.0
87394.0
87438.0
87456.0
87474.0
87514.0
87554.0
87593.0
87632.0
87657.0
87682.0
87725.0
87768.0
87795.0
87822.0
87856.0
87890.0
87908.0
87926.0
87968.0
88010.0
88062.0
88086.0
88123.0
88160.0
88188.0
88216.0
88251.0
88262.0
88292.0
88322.0
88341.0
88360.0
88405.0
88450.0
88473.0
88496.0
88539.0
88582.0
88609.0
88636.0
88647.0
88658.0
88691.0
88724.0
88753.0
88782.0
88813.0
88844.0
88888.0
88932.0
88966.0
89000.0
89039.0
89050.0
89089.0
89128.0
89170.0
89212.0
89239.0
89266.0
89311.0
89356.0
89401.0
89446.0
89482.0
89518.0
89559.0
89600.0
89646.0
89692.0
89739.0
89786.0
89836.0
89886.0
89929.0
89972.0
89997.0
90022.0
90051.0
90080.0
90162.0
90212.0
90252.0
90292.0
90336.0
90427.0
90474.0
90509.0
90544.0
90611.0
90650.0
90690.0
90730.0
90757.0
90784.0
90803.0
90822.0
90856.0
90890.0
90930.0
90940.0
90984.0
91028.0
91051.0
91074.0
91095.0
91116.0
91136.0
91156.0
91192.0
91238.0
91248.0
91273.0
91298.0
91343.0
91388.0
91412.0
91436.0
91485.0
91534.0
91565.0
91596.0
91624.0
91652.0
91718.0
91756.0
91786.0
91816.0
91859.0
91902.0
91922.0
91942.0
91966.0
91990.0
92040.0
92090.0
92134.0
92178.0
92226.0
92274.0
92293.0
92312.0
92347.0
92382.0
92404.0
92452.0
92478.0
92527.0
92576.0
92626.0
92676.0
92722.0
92768.0
92796.0
92824.0
92866.0
92908.0
92926.0
92944.0
92985.0
93026.0
93073.0
93120.0
93167.0
93214.0
93233.0
93252.0
93263.0
93274.0
93311.0
93348.0
93382.0
93416.0
93486.0
93532.0
93605.0
93648.0
93672.0
93696.0
93730.0
93764.0
93787.0
93810.0
93820.0
93830.0
93880.0
93930.0
93970.0
94010.0
94069.0
94100.0
94160.0
94186.0
94294.0
94322.0
94368.0
94414.0
94457.0
94500.0
94547.0
94594.0
94666.0
94704.0
94742.0
94780.0
94819.0
94858.0
94892.0
94926.0
94956.0
94986.0
95036.0
95086.0
95131.0
95176.0
95221.0
95266.0
95285.0
95304.0
95345.0
95386.0
95407.0
95428.0
95453.0
95478.0
95505.0
95532.0
95557.0
95582.0
95630.0
95678.0
95711.0
95744.0
95790.0
95836.0
95871.0
95906.0
95935.0
95964.0
96006.0
96048.0
96096.0
96144.0
96155.0
96166.0
96207.0
96248.0
96285.0
96322.0
96345.0
96368.0
96433.0
96474.0
96511.0
96548.0
96582.0
96616.0
96668.0
96690.0
96722.0
96754.0
96803.0
96826.0
96836.0
96846.0
96891.0
96936.0
96955.0
96974.0
97032.0
97058.0
97111.0
97132.0
97170.0
97208.0
97228.0
97248.0
97291.0
97334.0
97354.0
97374.0
97432.0
97460.0
97499.0
97538.0
97562.0
97586.0
97634.0
97682.0
97720.0
97758.0
97799.0
97840.0
97851.0
97862.0
97891.0
97920.0
97950.0
97980.0
98005.0
98030.0
98053.0
98076.0
98125.0
98174.0
