Zeit (s),Spektral Centroid (Hz),Power (dB),Energy,Peak Frequenz (Hz),Spectral Flux,Bandbreite (Hz),Spectral Flatness,Spectral Rolloff (Hz)
2.400,7316.42,-55.78,0.077936,90.00,372.311249,3905.49,0.000415,11365.00
2.450,6904.04,-56.19,0.066572,110.00,254.942261,3985.86,0.000485,11255.00
2.500,3017.96,-61.30,0.098639,100.00,476.797302,3737.34,0.000063,7780.00
2.550,2476.16,-63.54,0.099551,95.00,288.925140,2992.17,0.000034,5620.00
2.600,3967.10,-62.32,0.067549,90.00,410.222473,3082.96,0.000079,6680.00
2.650,3671.88,-64.38,0.070177,90.00,205.085449,3119.38,0.000041,6480.00
2.700,2352.43,-68.44,0.076616,90.00,186.918381,3244.69,0.000012,5655.00
2.750,1790.32,-70.79,0.072691,90.00,126.127495,3223.42,0.000008,3340.00
2.800,1645.02,-72.66,0.060179,85.00,270.316345,3336.19,0.000007,2995.00
2.850,3296.58,-69.09,0.040692,80.00,204.275284,4778.86,0.000043,10825.00
2.900,3076.97,-64.28,0.055900,80.00,285.152618,4292.10,0.000107,8285.00
2.950,2386.80,-63.75,0.080486,85.00,251.063019,3272.57,0.000068,4370.00
3.000,2372.29,-63.84,0.082952,85.00,261.377808,3211.89,0.000056,3795.00
3.050,2374.94,-66.32,0.066377,85.00,231.767776,3470.68,0.000040,3840.00
3.100,3592.84,-65.62,0.034733,80.00,257.904083,3622.52,0.000123,7590.00
3.150,4040.18,-61.42,0.049539,115.00,254.334824,3606.78,0.000210,8085.00
3.200,2537.37,-61.90,0.110812,105.00,458.004395,3300.41,0.000049,5290.00
3.250,1819.15,-64.76,0.131069,100.00,397.186066,2688.40,0.000019,2855.00
3.300,1806.76,-66.99,0.087787,730.00,441.140228,2583.14,0.000023,2805.00
3.350,2139.86,-72.06,0.025271,90.00,411.117432,3137.17,0.000046,3840.00
3.400,3129.76,-69.86,0.019215,825.00,97.379204,3841.34,0.000136,7910.00
3.450,2523.25,-65.27,0.058215,95.00,252.417557,3322.24,0.000076,4425.00
3.500,1951.24,-67.76,0.065800,90.00,217.750580,2886.52,0.000030,3480.00
3.550,1146.91,-73.54,0.064203,85.00,281.232635,2359.63,0.000005,2140.00
3.600,998.59,-75.51,0.053161,75.00,246.617599,2349.77,0.000003,1195.00
3.650,1152.50,-76.17,0.042975,75.00,143.100998,2647.26,0.000003,1900.00
3.700,1321.05,-75.65,0.040358,75.00,144.735733,2902.48,0.000006,2420.00
3.750,2357.37,-75.30,0.020557,80.00,136.097076,3883.13,0.000024,6770.00
3.800,1806.08,-74.73,0.018806,760.00,145.200562,2776.24,0.000032,3055.00
3.850,1422.82,-70.79,0.072695,760.00,343.947571,2142.54,0.000010,2650.00
3.900,1225.25,-70.83,0.089586,100.00,259.379242,2067.43,0.000007,1475.00
3.950,917.54,-74.20,0.083726,110.00,394.445068,2091.84,0.000003,785.00
4.000,1920.73,-73.45,0.052469,115.00,280.024017,3457.14,0.000007,5280.00
4.050,3766.16,-71.53,0.015122,115.00,258.112854,4132.90,0.000103,9760.00
4.100,3087.43,-72.38,0.012127,115.00,61.238354,3598.97,0.000132,7810.00
4.150,1255.94,-74.27,0.040573,190.00,224.533203,2461.98,0.000009,2190.00
4.200,1191.00,-71.73,0.074212,95.00,249.799210,2210.98,0.000008,1755.00
4.250,1589.07,-68.72,0.085603,95.00,302.686646,2477.08,0.000016,2445.00
4.300,1694.02,-68.70,0.085032,90.00,204.915680,2538.78,0.000016,2645.00
4.350,1876.18,-70.70,0.048578,90.00,276.327759,2907.42,0.000021,3135.00
4.400,2510.98,-71.67,0.019161,100.00,227.768173,3391.18,0.000071,6060.00
4.450,2227.64,-65.28,0.070826,100.00,354.174927,3144.02,0.000048,4410.00
4.500,2032.76,-64.01,0.107641,95.00,326.363281,2979.27,0.000036,3615.00
4.550,1774.89,-66.79,0.090469,90.00,346.142029,2723.52,0.000024,2600.00
4.600,1363.89,-72.81,0.052750,80.00,366.967560,2454.79,0.000009,2205.00
4.650,1292.92,-71.31,0.071236,80.00,244.124680,2018.43,0.000009,2360.00
4.700,1361.34,-70.98,0.077168,85.00,140.879395,2034.38,0.000008,2415.00
4.750,1823.05,-72.48,0.036197,85.00,288.121185,2920.52,0.000020,3620.00
4.800,3286.23,-70.20,0.020639,105.00,177.982086,3899.78,0.000089,8895.00
4.850,1853.75,-68.82,0.068916,100.00,323.908844,2876.37,0.000018,3540.00
4.900,1561.44,-69.01,0.093878,95.00,272.124390,2462.26,0.000012,2720.00
4.950,1568.10,-69.66,0.086698,95.00,213.167557,2438.51,0.000011,2645.00
5.000,1470.17,-71.32,0.059774,90.00,280.304779,2336.11,0.000013,2510.00
5.050,1685.76,-68.74,0.077286,90.00,251.787872,2372.08,0.000018,3010.00
5.100,1593.04,-69.28,0.079577,90.00,190.910568,2340.40,0.000014,2705.00
5.150,3298.54,-64.15,0.069186,90.00,283.506012,4034.61,0.000050,8610.00
5.200,6307.24,-58.14,0.074084,95.00,219.296356,4401.98,0.000222,11205.00
5.250,7319.64,-58.05,0.052306,100.00,251.200455,3903.53,0.000437,11435.00
5.300,3756.56,-62.02,0.082285,155.00,452.782623,4143.71,0.000070,8750.00
5.350,1256.62,-69.55,0.132562,150.00,451.699524,2198.47,0.000004,2405.00
5.400,2312.41,-65.77,0.100533,145.00,324.783112,3266.76,0.000017,5735.00
5.450,2086.33,-63.85,0.110918,145.00,418.100098,3051.02,0.000032,4235.00
5.500,1410.90,-66.82,0.129161,115.00,401.558441,2387.07,0.000013,2485.00
5.550,1195.08,-69.39,0.115965,105.00,511.207947,2077.31,0.000008,2370.00
5.600,1366.99,-69.27,0.093102,90.00,431.969116,2441.74,0.000012,2230.00
5.650,4613.46,-64.01,0.048402,85.00,351.114410,4455.69,0.000116,9910.00
5.700,7436.02,-62.94,0.025156,85.00,248.727509,3430.70,0.000493,10745.00
5.750,4703.15,-63.48,0.040799,100.00,218.159119,4143.17,0.000162,9270.00
5.800,2073.55,-66.11,0.089553,95.00,351.351013,3174.66,0.000023,3985.00
5.850,1428.37,-70.16,0.090666,95.00,278.667664,2414.93,0.000008,2300.00
5.900,1601.66,-72.92,0.049560,90.00,326.218567,2756.23,0.000008,2860.00
5.950,1583.91,-70.27,0.073415,110.00,391.639374,2457.37,0.000011,2900.00
6.000,1281.73,-70.63,0.101297,105.00,243.640503,2092.48,0.000005,2385.00
6.050,1230.58,-72.16,0.074445,95.00,371.865417,2259.32,0.000005,2175.00
6.100,1485.03,-68.98,0.114883,100.00,466.754028,2581.27,0.000007,2255.00
6.150,1519.31,-69.33,0.130983,100.00,294.726532,2764.43,0.000005,2270.00
6.200,1370.12,-69.26,0.142299,120.00,610.927551,2496.28,0.000005,2255.00
6.250,1564.53,-66.93,0.153482,125.00,620.410156,2237.27,0.000009,2695.00
6.300,1502.40,-67.40,0.123695,125.00,387.994141,2071.59,0.000012,2565.00
6.350,1432.62,-71.00,0.066384,115.00,512.827026,2148.30,0.000011,2550.00
6.400,1445.72,-71.06,0.102789,115.00,402.373260,2125.04,0.000004,2770.00
6.450,1365.32,-71.04,0.114332,115.00,204.045441,2081.09,0.000003,2755.00
6.500,1161.82,-74.56,0.056720,115.00,400.215302,2118.01,0.000003,2525.00
6.550,2925.29,-74.65,0.009975,115.00,306.992401,2968.53,0.000067,5075.00
6.600,3494.45,-72.68,0.008525,1725.00,50.746712,2887.46,0.000187,6190.00
6.650,3468.07,-72.01,0.010300,1660.00,31.283381,2801.72,0.000166,5585.00
6.700,3417.05,-71.93,0.011236,1450.00,35.654854,2803.93,0.000147,5185.00
6.750,3425.33,-72.99,0.009207,1450.00,31.401400,2909.15,0.000156,5400.00
6.800,3344.92,-75.70,0.004898,100.00,32.917625,3048.76,0.000222,5555.00
6.850,4538.53,-72.35,0.005553,1665.00,22.956415,3996.50,0.000639,9660.00
6.900,3065.82,-64.95,0.038074,95.00,212.219940,3565.52,0.000150,6675.00
6.950,2161.79,-65.65,0.065691,95.00,207.157700,2859.91,0.000053,4100.00
7.000,1404.24,-72.04,0.049377,90.00,177.140854,1923.52,0.000013,2330.00
7.050,2177.53,-69.56,0.043565,105.00,240.852203,3047.94,0.000027,5540.00
7.100,3700.41,-65.01,0.053339,100.00,139.957489,3622.35,0.000056,7845.00
7.150,3977.26,-65.38,0.034762,95.00,181.854889,3632.77,0.000121,8160.00
7.200,1984.29,-66.46,0.077119,120.00,368.947052,2648.42,0.000028,3875.00
7.250,3734.97,-60.23,0.093437,115.00,245.935364,4002.64,0.000088,8700.00
7.300,5590.24,-59.65,0.058612,110.00,335.337738,4243.81,0.000219,10640.00
7.350,3383.78,-61.50,0.080594,120.00,313.833954,3853.13,0.000087,7975.00
7.400,1584.03,-68.11,0.085017,115.00,223.553696,2603.21,0.000015,2625.00
7.450,1788.37,-71.05,0.045511,115.00,327.117798,3037.00,0.000019,2765.00
7.500,1638.47,-68.78,0.081597,770.00,396.243958,2361.45,0.000015,2620.00
7.550,1426.02,-69.39,0.100167,765.00,213.647003,1938.47,0.000009,2460.00
7.600,1302.95,-71.87,0.065964,110.00,398.547058,2063.14,0.000008,2325.00
7.650,2153.87,-69.98,0.079064,110.00,315.995819,3539.32,0.000008,6445.00
7.700,4803.07,-64.78,0.058066,115.00,179.203598,4736.49,0.000053,10545.00
7.750,4126.07,-62.77,0.055243,135.00,377.774475,4584.29,0.000125,10100.00
7.800,3317.80,-62.44,0.086894,130.00,244.526230,4007.24,0.000063,8290.00
7.850,5865.26,-58.91,0.069712,125.00,295.061493,4327.59,0.000213,10990.00
7.900,4824.67,-57.68,0.086799,115.00,305.662109,4334.21,0.000214,10485.00
7.950,2463.48,-62.25,0.104103,115.00,323.534698,3299.04,0.000053,5855.00
8.000,1531.85,-70.02,0.076111,105.00,403.883575,2445.45,0.000011,2750.00
8.050,1015.51,-74.60,0.063040,100.00,309.095947,2302.76,0.000003,1290.00
8.100,1120.08,-74.54,0.052716,85.00,270.378174,2459.42,0.000005,1165.00
8.150,1165.84,-75.82,0.041753,80.00,186.280334,2504.61,0.000005,1050.00
8.200,1455.54,-74.05,0.037136,75.00,147.865875,2664.06,0.000010,2300.00
8.250,1468.60,-74.00,0.032293,75.00,101.368881,2609.43,0.000012,2310.00
8.300,1210.83,-77.07,0.020155,80.00,116.111763,2513.81,0.000007,1850.00
8.350,2001.93,-78.40,0.008496,80.00,80.986748,3617.18,0.000022,4945.00
8.400,3197.29,-76.90,0.005183,165.00,40.157757,4101.41,0.000155,9475.00
8.450,2253.11,-68.62,0.054683,130.00,314.209015,3322.22,0.000032,4280.00
8.500,1844.93,-66.90,0.106134,125.00,402.769897,2949.38,0.000017,3405.00
8.550,1278.08,-70.75,0.121100,120.00,440.086548,2385.53,0.000004,2455.00
8.600,1493.96,-69.28,0.092380,115.00,416.896179,2442.89,0.000011,2525.00
8.650,1730.45,-66.36,0.095576,110.00,348.943176,2574.53,0.000028,2805.00
8.700,1854.33,-67.42,0.078326,100.00,338.246613,2734.65,0.000025,3300.00
8.750,1647.17,-71.28,0.056511,85.00,305.036407,2615.63,0.000012,2770.00
8.800,1166.64,-74.02,0.052959,85.00,178.531631,2200.55,0.000007,1055.00
8.850,2630.73,-70.38,0.027361,80.00,183.856506,3236.18,0.000053,6410.00
8.900,5035.92,-66.34,0.017101,80.00,148.100189,3179.47,0.000358,7735.00
8.950,4812.40,-65.93,0.017753,110.00,60.061153,3243.43,0.000380,7855.00
9.000,3133.45,-65.00,0.049837,110.00,251.653229,3397.03,0.000080,7390.00
9.050,2179.79,-68.04,0.056490,110.00,94.366196,3086.82,0.000027,5080.00
9.100,3792.61,-68.33,0.020894,100.00,242.971024,3645.99,0.000136,7925.00
9.150,4975.73,-63.55,0.022485,80.00,110.524872,3598.96,0.000456,9105.00
9.200,3919.92,-64.38,0.035847,155.00,169.904633,3852.08,0.000160,8510.00
9.250,2405.22,-67.75,0.052606,150.00,168.440582,3539.54,0.000034,6215.00
9.300,2146.62,-68.55,0.050149,150.00,153.141586,3192.28,0.000031,3800.00
9.350,2021.74,-70.04,0.037430,70.00,149.071381,3036.23,0.000036,3425.00
9.400,1897.27,-71.44,0.033529,80.00,151.503555,2826.40,0.000034,3055.00
9.450,1796.78,-71.48,0.040362,80.00,106.428658,2649.07,0.000025,2845.00
9.500,1699.33,-72.49,0.035204,110.00,119.325470,2649.49,0.000022,2640.00
9.550,1732.62,-74.94,0.021967,75.00,122.717560,3013.73,0.000019,2695.00
9.600,1739.53,-76.91,0.021654,80.00,87.233803,3336.46,0.000008,3035.00
9.650,1572.15,-78.12,0.018471,85.00,61.937073,3161.70,0.000006,2800.00
9.700,2890.57,-77.04,0.006700,90.00,79.412407,3529.96,0.000077,6325.00
9.750,3416.35,-74.47,0.006070,100.00,37.448658,3189.83,0.000222,6375.00
9.800,3532.52,-73.83,0.006602,100.00,17.351990,3058.63,0.000221,6325.00
9.850,3622.58,-73.78,0.006153,1470.00,20.928591,2996.02,0.000243,6390.00
9.900,3902.16,-73.02,0.006503,1470.00,19.023483,3227.46,0.000301,7270.00
9.950,4115.21,-72.16,0.006840,1480.00,21.840155,3528.32,0.000370,8340.00
10.000,3705.80,-73.74,0.006419,940.00,23.272285,3552.47,0.000277,7715.00
10.050,1475.38,-75.09,0.022461,530.00,129.160828,2552.52,0.000020,2120.00
10.100,3338.51,-63.68,0.068312,535.00,293.772522,4353.59,0.000080,8960.00
10.150,5550.00,-59.58,0.060046,90.00,158.945953,4847.34,0.000279,11625.00
10.200,7570.91,-63.22,0.020916,85.00,289.196106,4324.60,0.000609,12340.00
10.250,2348.81,-69.74,0.036470,145.00,229.177399,3445.29,0.000040,5530.00
10.300,1900.11,-65.66,0.114306,135.00,507.748627,2845.28,0.000017,3205.00
10.350,1788.73,-65.74,0.138497,140.00,340.310089,2413.10,0.000013,2990.00
10.400,1852.25,-67.52,0.111392,300.00,502.174316,2398.46,0.000011,3050.00
10.450,2068.72,-68.10,0.066171,150.00,466.012177,3016.30,0.000023,4160.00
10.500,1909.63,-66.41,0.102231,160.00,431.108734,2788.74,0.000021,3365.00
10.550,1832.97,-67.24,0.111371,160.00,374.036194,2600.93,0.000014,2755.00
10.600,1672.68,-70.29,0.090233,315.00,295.955658,2443.20,0.000008,2530.00
10.650,1304.11,-73.43,0.083185,315.00,292.845642,2230.53,0.000003,2410.00
10.700,996.02,-74.56,0.070097,150.00,339.283936,1920.85,0.000002,1740.00
10.750,857.42,-75.85,0.054329,140.00,290.707001,1881.83,0.000002,935.00
10.800,1046.13,-77.57,0.026715,110.00,218.988556,2471.93,0.000005,855.00
10.850,3888.05,-70.71,0.015828,120.00,98.458290,4015.55,0.000140,8310.00
10.900,2905.70,-66.42,0.062343,225.00,309.023254,3610.99,0.000039,7060.00
10.950,2669.51,-65.97,0.101706,220.00,308.604706,3485.03,0.000018,6645.00
11.000,2705.22,-66.67,0.110471,110.00,302.394287,3513.89,0.000012,6605.00
11.050,2339.94,-68.00,0.109090,215.00,150.665848,3154.60,0.000008,4790.00
11.100,1868.73,-68.59,0.109104,105.00,390.991516,2788.28,0.000007,3820.00
11.150,1982.25,-67.86,0.095626,100.00,425.372925,3035.85,0.000011,4585.00
11.200,2230.61,-68.41,0.063663,95.00,349.708649,3398.90,0.000020,5045.00
11.250,2491.22,-72.95,0.022935,90.00,277.737122,3800.85,0.000037,6400.00
11.300,1214.96,-78.69,0.018181,100.00,83.879890,2984.77,0.000005,1230.00
11.350,1711.33,-75.87,0.030359,95.00,85.529778,3160.72,0.000009,3400.00
11.400,2702.69,-66.87,0.041363,105.00,185.303513,3543.50,0.000076,6250.00
11.450,2221.26,-65.03,0.079776,100.00,299.057861,3138.37,0.000044,4110.00
11.500,1779.90,-67.11,0.095062,105.00,231.144577,2758.19,0.000020,2665.00
11.550,1213.65,-70.57,0.109219,115.00,443.451385,2228.65,0.000006,1975.00
11.600,1103.83,-71.26,0.110854,120.00,417.877380,1922.19,0.000005,1310.00
11.650,1086.29,-72.40,0.093812,125.00,347.993958,1835.65,0.000004,1105.00
11.700,1507.48,-72.48,0.052532,120.00,320.442810,2755.36,0.000011,1345.00
11.750,3394.12,-73.67,0.012860,115.00,267.232513,4281.52,0.000081,9205.00
11.800,1228.31,-74.82,0.036370,145.00,179.210663,2480.48,0.000009,1535.00
11.850,1312.96,-71.31,0.064101,95.00,226.298004,2177.15,0.000012,1845.00
11.900,1590.81,-69.60,0.068740,90.00,228.658035,2400.02,0.000017,2670.00
11.950,1952.54,-70.71,0.044545,85.00,222.354645,2968.52,0.000022,3315.00
12.000,2565.69,-73.70,0.017632,85.00,191.430161,3749.79,0.000048,6165.00
12.050,1392.06,-74.66,0.039491,90.00,193.139389,2599.63,0.000009,1080.00
12.100,1176.80,-73.20,0.066913,90.00,227.653503,2212.00,0.000007,970.00
12.150,1920.36,-67.98,0.074941,110.00,267.779083,3034.97,0.000021,4585.00
12.200,5128.41,-61.71,0.064414,110.00,243.876877,4255.65,0.000108,10165.00
12.250,6872.35,-60.50,0.042445,115.00,252.286484,3826.13,0.000292,10815.00
12.300,4348.69,-62.86,0.071238,110.00,307.336884,4308.80,0.000065,9880.00
12.350,1178.22,-71.13,0.105281,105.00,347.047424,2466.24,0.000004,2145.00
12.400,981.44,-74.34,0.079595,95.00,364.030304,2255.32,0.000002,1240.00
12.450,2093.28,-69.06,0.067332,95.00,246.909424,3186.25,0.000015,3970.00
12.500,1742.72,-68.20,0.094336,95.00,251.096298,2789.31,0.000012,3480.00
12.550,1532.39,-69.85,0.078092,85.00,337.771606,2438.80,0.000011,3220.00
12.600,1768.60,-67.32,0.078100,85.00,347.867065,2498.61,0.000028,3170.00
12.650,1785.55,-67.46,0.077425,85.00,249.034744,2454.68,0.000027,2920.00
12.700,1653.66,-68.81,0.069523,90.00,271.781647,2444.38,0.000021,2685.00
12.750,1800.27,-66.87,0.091799,110.00,400.261292,2800.43,0.000023,3260.00
12.800,1952.37,-65.88,0.127032,115.00,473.053223,2987.35,0.000015,3765.00
12.850,1507.53,-69.93,0.145284,120.00,455.145996,2617.47,0.000003,2540.00
12.900,1041.26,-74.74,0.106461,120.00,310.582031,2186.86,0.000001,2375.00
12.950,1130.61,-76.88,0.037048,115.00,466.777649,2406.26,0.000002,2265.00
13.000,2524.65,-76.64,0.007617,115.00,191.884140,2951.34,0.000050,4520.00
13.050,2890.87,-76.32,0.005232,120.00,31.941662,2850.57,0.000118,4735.00
13.100,3034.24,-77.01,0.003632,125.00,16.239101,2918.81,0.000167,4845.00
13.150,3251.34,-78.27,0.001920,100.00,13.832599,3353.75,0.000328,5890.00
13.200,5277.95,-79.53,0.001148,100.00,7.761388,5015.62,0.000848,11945.00
13.250,8292.89,-71.16,0.004032,100.00,22.302034,4665.59,0.001856,13460.00
13.300,4409.49,-65.64,0.030976,105.00,182.444778,4908.82,0.000180,11355.00
13.350,2035.37,-66.92,0.076418,100.00,308.602936,3276.76,0.000029,4560.00
13.400,1222.83,-71.37,0.087169,95.00,274.704956,1861.51,0.000007,1635.00
13.450,1377.20,-71.52,0.064723,90.00,293.765411,2085.56,0.000010,2545.00
13.500,1565.97,-70.96,0.063091,90.00,199.114243,2295.54,0.000010,2910.00
13.550,1382.97,-72.59,0.055200,90.00,168.980606,2314.08,0.000007,2475.00
13.600,1385.53,-72.41,0.057532,90.00,143.469635,2592.53,0.000008,2060.00
13.650,1236.31,-72.74,0.064020,90.00,127.719116,2459.13,0.000006,1745.00
13.700,1097.33,-73.02,0.070074,90.00,192.911606,2044.49,0.000005,1635.00
13.750,1701.25,-69.91,0.076080,95.00,197.702515,2897.52,0.000010,3030.00
13.800,3768.19,-67.98,0.040442,95.00,253.320755,4262.73,0.000042,9250.00
13.850,5117.39,-66.03,0.014994,105.00,217.443756,4088.97,0.000467,10225.00
13.900,2670.04,-64.46,0.053971,100.00,268.980591,3326.20,0.000094,6135.00
13.950,1754.34,-67.25,0.080176,95.00,242.410919,2335.26,0.000026,3215.00
14.000,1557.56,-71.05,0.071897,100.00,268.861359,2112.58,0.000008,2805.00
14.050,1203.87,-75.02,0.048980,100.00,210.605957,2093.71,0.000003,2505.00
14.100,657.38,-77.81,0.032307,115.00,244.682297,1767.59,0.000002,625.00
14.150,528.04,-76.58,0.096656,110.00,442.174561,1281.82,0.000001,640.00
14.200,759.45,-74.17,0.118937,105.00,336.410919,1651.01,0.000001,925.00
14.250,1420.75,-70.01,0.108141,100.00,277.921021,2262.21,0.000005,2550.00
14.300,1576.38,-69.62,0.117491,105.00,387.465393,2409.92,0.000005,2565.00
14.350,1217.91,-73.21,0.106347,105.00,284.126678,2229.15,0.000002,2305.00
14.400,1328.92,-72.60,0.090897,100.00,332.051849,2541.58,0.000003,2345.00
14.450,1698.14,-70.83,0.071997,100.00,261.694183,3071.86,0.000008,2900.00
14.500,1664.36,-70.48,0.078255,120.00,363.519897,3155.89,0.000008,3060.00
14.550,1633.69,-70.54,0.090940,120.00,227.064850,3175.50,0.000006,2985.00
14.600,1811.66,-75.23,0.037752,120.00,342.442780,3504.94,0.000007,4200.00
14.650,2477.14,-79.46,0.005005,115.00,211.677261,4034.74,0.000034,7555.00
14.700,6545.41,-65.90,0.013072,120.00,80.498001,3568.61,0.000617,10605.00
14.750,6343.53,-61.06,0.029638,100.00,108.879890,3651.36,0.000568,10575.00
14.800,4033.28,-62.51,0.055789,140.00,290.744019,4001.98,0.000121,9335.00
14.850,1912.58,-67.82,0.085985,135.00,252.719635,2914.32,0.000014,3700.00
14.900,1717.71,-71.93,0.051911,135.00,253.051498,2811.44,0.000009,3320.00
14.950,1736.00,-78.58,0.009640,115.00,276.670471,3249.52,0.000016,3835.00
15.000,4379.51,-76.98,0.003286,135.00,47.537395,4026.15,0.000343,9405.00
15.050,3922.38,-67.34,0.022324,125.00,126.569984,3837.13,0.000149,8680.00
15.100,2701.68,-65.06,0.068412,120.00,307.245880,3396.87,0.000044,6435.00
15.150,2122.70,-66.11,0.095702,120.00,271.016907,2879.19,0.000021,4265.00
15.200,2187.93,-67.04,0.072374,115.00,233.398575,3057.48,0.000027,4610.00
15.250,2842.25,-66.08,0.055037,120.00,282.152985,3754.23,0.000054,6995.00
15.300,2861.98,-64.55,0.089920,120.00,279.819946,3810.97,0.000033,7450.00
15.350,2822.09,-67.70,0.069642,115.00,246.013794,3816.87,0.000021,7655.00
15.400,3538.25,-68.94,0.041208,115.00,268.436798,4161.73,0.000040,8450.00
15.450,2753.85,-67.43,0.079707,135.00,362.659821,3784.79,0.000018,7345.00
15.500,2237.43,-67.19,0.111900,140.00,411.227264,3308.29,0.000010,5195.00
15.550,1932.35,-66.54,0.120694,145.00,303.691437,3009.93,0.000011,3685.00
15.600,1661.67,-68.60,0.079602,145.00,425.780579,2938.61,0.000016,3155.00
15.650,1381.73,-71.71,0.058953,120.00,335.171417,2605.48,0.000012,2375.00
15.700,1367.54,-72.27,0.060462,120.00,160.269730,2261.81,0.000009,2410.00
15.750,1258.37,-74.17,0.040235,120.00,182.735199,2184.98,0.000009,2345.00
15.800,1540.80,-76.46,0.018943,90.00,168.854324,2850.11,0.000015,2460.00
15.850,4376.68,-72.56,0.009672,80.00,77.438332,4017.32,0.000177,9330.00
15.900,5014.51,-65.11,0.020580,85.00,86.623199,3916.59,0.000342,9565.00
15.950,3007.43,-64.11,0.060225,125.00,304.819305,3638.04,0.000079,7575.00
16.000,1446.41,-67.61,0.107985,125.00,359.514435,2353.27,0.000013,2470.00
