Zeit (s),Spektral Centroid (Hz),Power (dB),Energy,Peak Frequenz (Hz),Spectral Flux,Bandbreite (Hz),Spectral Flatness,Spectral Rolloff (Hz)
4.150,8000.33,-79.95,0.206166,8000.00,0.021602,74.41,0.000000,8005.00
4.200,8000.32,-79.95,0.206167,8000.00,0.015446,73.33,0.000000,8005.00
4.250,8000.32,-79.95,0.206167,8000.00,0.000622,73.24,0.000000,8005.00
4.300,8000.32,-79.95,0.206167,8000.00,0.000324,73.29,0.000000,8005.00
4.350,8000.34,-79.95,0.206167,8000.00,0.009844,74.66,0.000000,8005.00
4.400,8000.37,-79.95,0.206166,8000.00,0.030241,75.88,0.000000,8005.00
4.450,8000.34,-79.95,0.206166,8000.00,0.019680,74.69,0.000000,8005.00
4.500,8000.32,-79.95,0.206167,8000.00,0.019357,73.17,0.000000,8005.00
4.550,8000.32,-79.95,0.206167,8000.00,0.000626,73.04,0.000000,8005.00
4.600,8000.32,-79.95,0.206167,8000.00,0.000000,73.04,0.000000,8005.00
4.650,8000.32,-79.95,0.206167,8000.00,0.000439,73.22,0.000000,8005.00
4.700,8000.35,-79.95,0.206166,8000.00,0.013821,74.87,0.000000,8005.00
4.750,8000.36,-79.95,0.206166,8000.00,0.023908,75.78,0.000000,8005.00
4.800,8000.34,-79.95,0.206166,8000.00,0.023228,74.49,0.000000,8005.00
4.850,8000.32,-79.95,0.206167,8000.00,0.014033,73.31,0.000000,8005.00
4.900,8000.32,-79.95,0.206167,8000.00,0.000472,73.24,0.000000,8005.00
4.950,8000.32,-79.95,0.206167,8000.00,0.000401,73.41,0.000000,8005.00
5.000,8000.35,-79.95,0.206167,8000.00,0.006682,75.02,0.000000,8005.00
5.050,8000.37,-79.95,0.206166,8000.00,0.031017,76.11,0.000000,8005.00
5.100,8000.35,-79.95,0.206166,8000.00,0.009144,75.14,0.000000,8005.00
5.150,8000.32,-79.95,0.206167,8000.00,0.026017,73.42,0.000000,8005.00
5.200,8000.32,-79.95,0.206167,8000.00,0.001731,73.21,0.000000,8005.00
5.250,8000.32,-79.95,0.206167,8000.00,0.000000,73.21,0.000000,8005.00
5.300,8000.32,-79.95,0.206167,8000.00,0.000311,73.23,0.000000,8005.00
5.350,8000.32,-79.95,0.206166,8000.00,0.014474,73.91,0.000000,8005.00
5.400,8000.33,-79.95,0.206166,8000.00,0.024271,74.43,0.000000,8005.00
5.450,8000.32,-79.95,0.206166,8000.00,0.024713,73.96,0.000000,8005.00
5.500,8000.32,-79.95,0.206167,8000.00,0.014616,73.16,0.000000,8005.00
5.550,8000.32,-79.95,0.206167,8000.00,0.000818,73.08,0.000000,8005.00
5.600,8000.32,-79.95,0.206167,8000.00,0.001634,73.30,0.000000,8005.00
5.650,8000.35,-79.95,0.206167,8000.00,0.014228,74.86,0.000000,8005.00
5.700,8000.36,-79.95,0.206166,8000.00,0.038142,75.44,0.000000,8005.00
5.750,8000.34,-79.95,0.206166,8000.00,0.017929,74.24,0.000000,8005.00
5.800,8000.32,-79.95,0.206167,8000.00,0.026651,73.24,0.000000,8005.00
5.850,8000.32,-79.95,0.206167,8000.00,0.001405,73.16,0.000000,8005.00
5.900,8000.32,-79.95,0.206167,8000.00,0.000000,73.16,0.000000,8005.00
5.950,8000.32,-79.95,0.206167,8000.00,0.000281,73.19,0.000000,8005.00
6.000,8000.32,-79.95,0.206167,8000.00,0.010295,73.79,0.000000,8005.00
6.050,8000.33,-79.95,0.206166,8000.00,0.015027,74.29,0.000000,8005.00
6.100,8000.32,-79.95,0.206167,8000.00,0.016837,73.88,0.000000,8005.00
6.150,8000.32,-79.95,0.206167,8000.00,0.008745,73.16,0.000000,8005.00
6.200,8000.32,-79.95,0.206167,8000.00,0.000587,73.10,0.000000,8005.00
6.250,8000.32,-79.95,0.206167,8000.00,0.000726,73.35,0.000000,8005.00
6.300,8000.36,-79.95,0.206166,8000.00,0.015972,75.03,0.000000,8005.00
6.350,8000.37,-79.95,0.206166,8000.00,0.024011,75.83,0.000000,8005.00
6.400,8000.34,-79.95,0.206167,8000.00,0.026505,74.51,0.000000,8005.00
6.450,8000.32,-79.95,0.206167,8000.00,0.014761,73.17,0.000000,8005.00
6.500,8000.32,-79.95,0.206167,8000.00,0.000729,73.10,0.000000,8005.00
6.550,8000.32,-79.95,0.206167,8000.00,0.000000,73.10,0.000000,8005.00
6.600,8000.32,-79.95,0.206167,8000.00,0.000580,73.13,0.000000,8005.00
6.650,8000.33,-79.95,0.206166,8000.00,0.017824,73.96,0.000000,8005.00
6.700,8000.35,-79.95,0.206166,8000.00,0.022695,75.31,0.000000,8005.00
6.750,8000.35,-79.95,0.206167,8000.00,0.028342,75.10,0.000000,8005.00
6.800,8000.32,-79.95,0.206167,8000.00,0.013003,73.54,0.000000,8005.00
6.850,8000.32,-79.95,0.206167,8000.00,0.000901,73.16,0.000000,8005.00
6.900,8000.32,-79.95,0.206167,8000.00,0.000744,73.34,0.000000,8005.00
6.950,8000.35,-79.95,0.206167,8000.00,0.015591,74.85,0.000000,8005.00
7.000,8000.36,-79.95,0.206166,8000.00,0.021618,75.52,0.000000,8005.00
7.050,8000.33,-79.95,0.206167,8000.00,0.020345,74.32,0.000000,8005.00
7.100,8000.32,-79.95,0.206167,8000.00,0.016676,73.27,0.000000,8005.00
7.150,8000.32,-79.95,0.206167,8000.00,0.000826,73.23,0.000000,8005.00
7.200,8000.32,-79.95,0.206167,8000.00,0.000000,73.23,0.000000,8005.00
7.250,8000.32,-79.95,0.206167,8000.00,0.000277,73.26,0.000000,8005.00
7.300,8000.32,-79.95,0.206167,8000.00,0.012696,73.82,0.000000,8005.00
7.350,8000.32,-79.95,0.206166,8000.00,0.028612,74.24,0.000000,8005.00
7.400,8000.32,-79.95,0.206166,8000.00,0.022301,73.98,0.000000,8005.00
7.450,8000.32,-79.95,0.206167,8000.00,0.018217,73.27,0.000000,8005.00
7.500,8000.32,-79.95,0.206167,8000.00,0.001191,73.17,0.000000,8005.00
7.550,8000.32,-79.95,0.206167,8000.00,0.000904,73.37,0.000000,8005.00
7.600,8000.35,-79.95,0.206167,8000.00,0.008655,74.91,0.000000,8005.00
7.650,8000.36,-79.95,0.206166,8000.00,0.018367,75.71,0.000000,8005.00
7.700,8000.34,-79.95,0.206167,8000.00,0.014995,74.59,0.000000,8005.00
7.750,8000.32,-79.95,0.206167,8000.00,0.011491,73.27,0.000000,8005.00
7.800,8000.32,-79.95,0.206167,8000.00,0.000359,73.18,0.000000,8005.00
7.850,8000.32,-79.95,0.206167,8000.00,0.000000,73.18,0.000000,8005.00
7.900,8000.32,-79.95,0.206167,8000.00,0.001217,73.24,0.000000,8005.00
7.950,8000.34,-79.95,0.206166,8000.00,0.025997,74.51,0.000000,8005.00
8.000,8000.36,-79.95,0.206166,8000.00,0.015600,75.75,0.000000,8005.00
8.050,8000.37,-79.95,0.206167,8000.00,0.035117,75.87,0.000000,8005.00
8.100,8000.35,-79.95,0.206167,8000.00,0.009397,74.61,0.000000,8005.00
8.150,8000.34,-79.95,0.206167,8000.00,0.001416,74.09,0.000000,8005.00
8.200,8000.35,-79.95,0.206167,8000.00,0.001491,74.46,0.000000,8005.00
8.250,8000.37,-79.95,0.206167,8000.00,0.018810,75.83,0.000000,8005.00
8.300,8000.37,-79.95,0.206166,8000.00,0.020358,76.03,0.000000,8005.00
8.350,8000.35,-79.95,0.206167,8000.00,0.023541,75.02,0.000000,8005.00
8.400,8000.32,-79.95,0.206167,8000.00,0.015726,73.53,0.000000,8005.00
8.450,8000.32,-79.95,0.206167,8000.00,0.000775,73.28,0.000000,8005.00
8.500,8000.32,-79.95,0.206167,8000.00,0.000000,73.28,0.000000,8005.00
8.550,8000.32,-79.95,0.206167,8000.00,0.000248,73.31,0.000000,8005.00
8.600,8000.34,-79.95,0.206167,8000.00,0.013674,74.56,0.000000,8005.00
8.650,8000.37,-79.95,0.206166,8000.00,0.025131,76.03,0.000000,8005.00
8.700,8000.36,-79.95,0.206167,8000.00,0.017374,75.43,0.000000,8005.00
8.750,8000.33,-79.95,0.206167,8000.00,0.019686,73.61,0.000000,8005.00
8.800,8000.32,-79.95,0.206167,8000.00,0.002119,73.12,0.000000,8005.00
8.850,8000.33,-79.95,0.206167,8000.00,0.001590,73.53,0.000000,8005.00
8.900,8000.36,-79.95,0.206167,8000.00,0.009391,75.05,0.000000,8005.00
8.950,8000.36,-79.95,0.206166,8000.00,0.020277,75.26,0.000000,8005.00
9.000,8000.33,-79.95,0.206167,8000.00,0.013665,74.07,0.000000,8005.00
9.050,8000.32,-79.95,0.206167,8000.00,0.015997,73.18,0.000000,8005.00
9.100,8000.32,-79.95,0.206167,8000.00,0.001000,73.09,0.000000,8005.00
9.150,8000.32,-79.95,0.206167,8000.00,0.000000,73.09,0.000000,8005.00
9.200,8000.32,-79.95,0.206167,8000.00,0.000354,73.10,0.000000,8005.00
9.250,8000.34,-79.95,0.206167,8000.00,0.021224,74.17,0.000000,8005.00
9.300,8000.37,-79.95,0.206166,8000.00,0.025789,75.63,0.000000,8005.00
9.350,8000.35,-79.95,0.206167,8000.00,0.035432,75.05,0.000000,8005.00
9.400,8000.32,-79.95,0.206167,8000.00,0.012379,73.48,0.000000,8005.00
9.450,8000.32,-79.95,0.206167,8000.00,0.001195,73.20,0.000000,8005.00
9.500,8000.32,-79.95,0.206167,8000.00,0.000895,73.25,0.000000,8005.00
9.550,8000.32,-79.95,0.206167,8000.00,0.015269,73.88,0.000000,8005.00
9.600,8000.33,-79.95,0.206166,8000.00,0.025067,74.36,0.000000,8005.00
9.650,8000.33,-79.95,0.206167,8000.00,0.019404,74.19,0.000000,8005.00
9.700,8000.32,-79.95,0.206167,8000.00,0.020093,73.51,0.000000,8005.00
9.750,8000.32,-79.95,0.206167,8000.00,0.001393,73.43,0.000000,8005.00
9.800,8000.32,-79.95,0.206167,8000.00,0.000000,73.43,0.000000,8005.00
9.850,8000.32,-79.95,0.206167,8000.00,0.000325,73.50,0.000000,8005.00
9.900,8000.35,-79.95,0.206167,8000.00,0.012517,75.03,0.000000,8005.00
9.950,8000.30,-79.64,0.204474,8000.00,113.244286,118.77,0.000000,8005.00
10.000,8000.43,-79.43,0.162373,8000.00,486.644226,158.77,0.000000,8010.00

=== STATISTIKEN ===

Feature,Minimum,Maximum,Durchschnitt
Spektral Centroid (Hz),8000.30,8007.85,8000.40
Power (dB),-79.95,-79.16,-79.94
Energy,0.07,0.21,0.21
Peak Frequenz (Hz),8000.00,8000.00,8000.00
Spectral Flux,0.00,727.27,9.20
Bandbreite (Hz),73.04,1080.31,84.75
Spectral Flatness,0.00,0.00,0.00
Spectral Rolloff (Hz),8005.00,8020.00,8005.12
