Zeit (s),Spektral Centroid (Hz),Power (dB),Energy,Peak Frequenz (Hz),Spectral Flux,Bandbreite (Hz),Spectral Flatness,Spectral Rolloff (Hz)
0.000,3658.72,-79.90,0.000335,1570.00,0.000000,3920.82,0.003095,8040.00
0.050,3475.02,-79.68,0.000633,1660.00,2.403575,3747.33,0.001185,6995.00
0.100,2375.72,-77.77,0.009262,1675.00,55.164986,1944.98,0.000012,4130.00
0.150,2289.15,-76.26,0.017988,1670.00,63.668816,1678.21,0.000007,3745.00
0.200,2198.02,-76.31,0.018948,1485.00,73.919235,1634.30,0.000006,3675.00
0.250,2063.18,-76.06,0.020819,1250.00,106.114029,1555.14,0.000005,3330.00
0.300,2096.02,-76.19,0.031160,1250.00,107.336990,1515.96,0.000002,3350.00
0.350,1964.41,-75.64,0.030248,1250.00,140.913803,1453.56,0.000002,3670.00
0.400,1918.47,-74.68,0.055329,940.00,233.604279,1307.89,0.000001,3435.00
0.450,1934.64,-74.85,0.066396,1875.00,230.528214,1238.56,0.000001,3335.00
0.500,1915.71,-76.25,0.052360,1670.00,206.673370,1211.15,0.000001,3325.00
0.550,1736.52,-77.74,0.029731,1670.00,176.098389,1268.46,0.000001,2920.00
0.600,1522.09,-78.59,0.017360,1665.00,96.097366,1341.65,0.000001,2335.00
0.650,1224.55,-78.09,0.012333,415.00,55.999336,1297.51,0.000002,2070.00
0.700,1554.95,-75.45,0.049661,375.00,275.745697,1242.78,0.000001,2965.00
0.750,1838.17,-74.66,0.094767,745.00,347.363739,1252.45,0.000000,2990.00
0.800,2119.60,-75.72,0.086694,1490.00,251.927994,1234.69,0.000000,3300.00
0.850,2141.28,-77.21,0.052264,1485.00,274.574829,1205.27,0.000000,2990.00
0.900,1879.21,-78.38,0.027727,1485.00,182.902328,1279.06,0.000000,2975.00
0.950,1234.89,-77.62,0.019376,1485.00,98.731247,1167.58,0.000001,2230.00
1.000,1303.15,-75.65,0.055099,625.00,293.111176,1056.29,0.000000,2485.00
1.050,1538.61,-75.17,0.093973,630.00,325.507874,1075.98,0.000000,2510.00
1.100,1772.61,-76.27,0.082403,1255.00,261.499268,1092.91,0.000000,2525.00
1.150,1805.01,-77.46,0.050371,1250.00,271.949219,1089.40,0.000000,2515.00
1.200,1715.17,-78.35,0.028059,1250.00,165.654175,1136.85,0.000000,2505.00
1.250,1095.93,-77.38,0.021264,1250.00,128.383392,1022.63,0.000001,1935.00
1.300,1200.00,-76.04,0.056166,560.00,277.427368,944.65,0.000000,2215.00
1.350,1404.03,-76.04,0.081806,560.00,256.314484,957.69,0.000000,2240.00
1.400,1563.98,-77.04,0.066268,1115.00,212.998032,990.67,0.000000,2245.00
1.450,1581.72,-78.00,0.039771,1115.00,223.668243,1004.44,0.000000,2240.00
1.500,1504.60,-78.55,0.022645,1115.00,127.413643,1075.40,0.000000,2230.00
1.550,1177.47,-76.78,0.027204,1115.00,160.865662,1008.32,0.000001,2220.00
1.600,1415.98,-75.60,0.067135,625.00,292.438293,1045.22,0.000000,2500.00
1.650,1659.39,-76.00,0.080024,630.00,231.151031,1067.61,0.000000,2515.00
1.700,1788.87,-77.18,0.055611,1250.00,232.135040,1089.54,0.000000,2515.00
1.750,1784.93,-78.14,0.031928,1250.00,180.506409,1095.45,0.000000,2510.00
1.800,1560.10,-78.87,0.016776,1250.00,108.958717,1211.31,0.000001,2500.00
1.850,1202.28,-78.49,0.011441,1250.00,50.715874,1216.79,0.000001,2190.00
1.900,2783.90,-70.10,0.043826,375.00,254.309387,3664.35,0.000067,5090.00
1.950,4581.66,-56.92,0.169207,110.00,893.528381,4890.99,0.000198,11600.00
2.000,4745.86,-54.14,0.300702,65.00,1164.695801,5034.88,0.000144,12020.00
2.050,4075.16,-57.40,0.327171,50.00,1257.394897,4857.87,0.000048,11120.00
2.100,2385.94,-64.57,0.272569,40.00,1054.949585,3867.06,0.000009,5935.00
2.150,1770.91,-69.59,0.190433,35.00,745.005981,3338.25,0.000004,2515.00
2.200,2060.65,-71.23,0.107590,80.00,698.840088,3681.53,0.000008,4110.00
2.250,1651.96,-75.95,0.055176,80.00,407.460938,3188.86,0.000006,2190.00
2.300,3416.67,-71.90,0.023144,235.00,255.734512,4373.63,0.000109,9440.00
2.350,2946.91,-68.36,0.053505,310.00,247.137817,3849.74,0.000068,6725.00
2.400,2399.82,-71.14,0.063936,310.00,139.411591,3294.15,0.000021,4175.00
2.450,2539.89,-76.11,0.041736,310.00,168.390549,3577.48,0.000009,4565.00
2.500,4368.77,-68.43,0.028671,310.00,111.738831,4197.21,0.000169,9785.00
2.550,3950.60,-65.49,0.031620,310.00,121.899963,3481.10,0.000358,6920.00
2.600,4347.69,-63.08,0.034674,310.00,123.498550,3611.14,0.000898,8385.00
2.650,5243.16,-52.69,0.142089,1720.00,714.137512,4189.63,0.001212,10625.00
2.700,5397.10,-50.49,0.199912,210.00,531.761414,4420.91,0.001130,11285.00
2.750,5564.82,-54.41,0.113397,225.00,672.266602,4644.98,0.000859,11895.00
2.800,5394.09,-63.09,0.030482,80.00,562.677368,4741.43,0.000721,11880.00
2.850,3833.29,-57.48,0.111725,670.00,584.028198,3507.38,0.000405,7500.00
2.900,3749.89,-55.44,0.160305,680.00,442.893982,3537.33,0.000378,7370.00
2.950,2973.62,-59.25,0.159966,685.00,610.131226,3364.64,0.000134,6300.00
3.000,1985.89,-63.97,0.176693,140.00,727.000671,2786.65,0.000032,3575.00
3.050,1600.97,-64.06,0.284751,65.00,1191.906982,2770.02,0.000012,2975.00
3.100,1661.07,-64.90,0.316543,50.00,1202.888184,2791.32,0.000007,3115.00
3.150,3134.37,-61.14,0.268355,40.00,1139.072632,4289.80,0.000032,8610.00
3.200,5893.86,-55.09,0.196884,35.00,872.135681,5133.10,0.000283,12795.00
3.250,6034.64,-54.72,0.153913,65.00,754.249390,5089.88,0.000523,12815.00
3.300,4727.93,-59.18,0.147240,60.00,609.234558,4891.19,0.000150,11675.00
3.350,5327.09,-58.32,0.130063,470.00,387.685547,5086.69,0.000297,12505.00
3.400,6362.74,-54.73,0.137055,80.00,614.999939,5112.95,0.000727,12990.00
3.450,5127.87,-56.31,0.159797,80.00,567.791504,5018.08,0.000334,12215.00
3.500,3009.42,-61.06,0.158459,80.00,521.087280,3903.97,0.000076,7625.00
3.550,2481.82,-64.51,0.133140,80.00,439.355377,3196.54,0.000037,4510.00
3.600,3105.51,-65.64,0.100225,80.00,387.042328,3745.20,0.000036,7515.00
3.650,4666.38,-61.94,0.101775,80.00,281.363434,3513.50,0.000093,8430.00
3.700,5353.55,-57.71,0.129131,80.00,335.001801,3401.89,0.000207,9015.00
3.750,5196.23,-57.70,0.128824,80.00,250.862244,3502.18,0.000214,9005.00
3.800,3727.36,-61.33,0.113371,155.00,443.202911,3469.17,0.000106,7890.00
3.850,2649.37,-65.16,0.099611,385.00,444.212311,3036.56,0.000052,5625.00
3.900,1664.21,-65.15,0.199222,110.00,927.594543,2911.97,0.000018,3215.00
3.950,1558.38,-63.25,0.310577,60.00,1126.410278,2691.75,0.000013,2990.00
4.000,1663.39,-63.23,0.324661,45.00,1241.470337,2415.92,0.000012,3205.00
4.050,3888.60,-55.44,0.274812,40.00,1028.913574,4376.85,0.000126,9570.00
4.100,4956.98,-50.71,0.260938,40.00,1018.957520,4484.22,0.000518,10885.00
4.150,4671.85,-51.83,0.229661,370.00,823.266052,4332.01,0.000465,10225.00
4.200,3746.78,-58.66,0.147712,80.00,823.490784,4121.13,0.000144,8920.00
4.250,3109.82,-58.62,0.155534,75.00,515.725464,3348.06,0.000161,6530.00
4.300,3377.17,-55.75,0.196173,155.00,507.371368,3435.94,0.000241,6890.00
4.350,3137.43,-59.29,0.161116,155.00,553.646423,3458.81,0.000119,6675.00
4.400,2002.97,-68.05,0.116842,155.00,478.806824,3091.03,0.000018,3585.00
4.450,2135.21,-66.27,0.101347,80.00,451.547852,3065.71,0.000044,3385.00
4.500,2019.12,-63.33,0.180118,620.00,765.965759,2473.06,0.000038,3335.00
4.550,2037.08,-63.18,0.206731,620.00,523.976440,2390.62,0.000029,3470.00
4.600,1708.02,-63.38,0.236623,70.00,1044.820923,2506.64,0.000023,2920.00
4.650,1411.16,-64.72,0.307427,60.00,1206.287231,2557.85,0.000009,2355.00
4.700,1152.92,-68.86,0.305109,50.00,1280.160522,2301.54,0.000003,2070.00
4.750,3871.58,-59.26,0.255710,40.00,1014.753113,4932.84,0.000058,11065.00
4.800,4854.65,-54.19,0.294781,35.00,1248.804199,5172.56,0.000192,12270.00
4.850,4240.91,-55.07,0.323476,50.00,1003.784180,4861.73,0.000123,11275.00
4.900,3028.18,-59.39,0.260944,50.00,1064.789185,3927.72,0.000045,7625.00
4.950,2457.74,-64.16,0.177105,35.00,897.961304,3278.42,0.000024,4625.00
5.000,2774.27,-67.00,0.109133,35.00,537.544739,3836.09,0.000022,7210.00
5.050,2351.80,-71.84,0.085425,40.00,390.098755,3787.00,0.000008,6515.00
5.100,2123.70,-74.45,0.084843,40.00,71.328194,3924.16,0.000004,5685.00
5.150,2770.39,-69.78,0.088729,40.00,120.542351,4242.25,0.000015,8050.00
5.200,2029.71,-70.25,0.103784,40.00,233.422485,3373.57,0.000012,2775.00
5.250,1218.37,-74.59,0.097245,40.00,176.976746,2340.22,0.000003,1960.00
5.300,1176.46,-69.24,0.167271,80.00,765.828857,2592.21,0.000008,1560.00
5.350,1484.28,-64.84,0.287771,60.00,1084.004272,2808.50,0.000009,3320.00
5.400,1699.50,-66.06,0.303761,50.00,1234.530640,2823.20,0.000005,4255.00
5.450,4424.51,-55.07,0.258234,40.00,1145.407227,4243.86,0.000145,9680.00
5.500,5181.30,-50.30,0.243904,40.00,1009.255188,4427.20,0.000650,10990.00
5.550,5447.53,-52.14,0.164320,185.00,797.397888,4556.32,0.000776,11600.00
5.600,5874.35,-59.92,0.049130,420.00,779.868408,4779.94,0.000718,12240.00
5.650,3867.43,-59.68,0.073055,665.00,381.018890,3599.71,0.000431,7915.00
5.700,3906.12,-55.28,0.151945,370.00,535.356384,3616.98,0.000422,7900.00
5.750,3613.67,-57.43,0.153809,300.00,579.879150,3695.82,0.000229,7640.00
5.800,2410.14,-63.13,0.152867,305.00,526.467346,3221.98,0.000051,6010.00
5.850,1809.12,-63.52,0.245943,65.00,1130.826782,2953.00,0.000018,3375.00
5.900,1769.59,-63.96,0.310919,50.00,1148.734985,2884.77,0.000009,3400.00
5.950,1622.47,-67.60,0.290249,45.00,1240.203735,2629.92,0.000003,3235.00
6.000,1874.87,-67.41,0.212047,40.00,923.467712,3105.34,0.000006,3570.00
6.050,2596.01,-63.04,0.153052,35.00,812.955933,3377.19,0.000043,6055.00
6.100,3612.74,-60.25,0.135264,60.00,660.649048,3528.73,0.000104,7980.00
6.150,5102.79,-57.96,0.115227,60.00,340.092621,4142.65,0.000252,9950.00
6.200,6672.76,-55.57,0.105338,60.00,467.893494,4680.98,0.000603,12745.00
6.250,6362.98,-55.37,0.119487,80.00,450.298798,4837.92,0.000501,12740.00
6.300,4614.97,-58.19,0.128392,80.00,432.442535,4420.36,0.000212,10445.00
6.350,2910.13,-62.48,0.135587,535.00,441.735229,3153.67,0.000069,5615.00
6.400,2689.65,-63.74,0.138781,80.00,417.813080,2994.05,0.000043,4195.00
6.450,2661.10,-65.46,0.121519,80.00,461.991852,2887.91,0.000031,4085.00
6.500,2358.48,-68.27,0.112217,80.00,377.697388,2780.39,0.000018,3780.00
6.550,2662.48,-67.73,0.117665,80.00,262.528809,3424.52,0.000018,4465.00
6.600,2578.74,-65.16,0.144183,80.00,519.791138,3010.29,0.000028,3945.00
6.650,2554.72,-65.17,0.161179,360.00,389.627319,2695.52,0.000023,4025.00
6.700,2315.87,-63.66,0.168022,75.00,790.485413,3182.02,0.000036,4750.00
6.750,2197.10,-61.23,0.284394,65.00,1127.428101,3421.03,0.000027,5110.00
6.800,2228.02,-61.13,0.322861,50.00,1223.591064,3078.15,0.000022,4610.00
6.850,3273.55,-58.55,0.281967,40.00,1070.073120,4036.87,0.000049,7975.00
6.900,4961.97,-51.70,0.247127,40.00,1023.829102,4487.07,0.000447,10985.00
6.950,4690.78,-50.60,0.242628,40.00,999.801208,4285.78,0.000651,10200.00
7.000,3536.17,-55.03,0.222541,740.00,971.036926,3775.75,0.000212,7945.00
7.050,2694.30,-59.83,0.180046,725.00,682.356812,3034.17,0.000093,5285.00
7.100,3316.48,-55.62,0.191859,1410.00,826.718140,3367.58,0.000251,6720.00
7.150,3198.88,-56.69,0.192773,80.00,586.018250,3368.33,0.000187,6610.00
7.200,2271.79,-62.31,0.190064,80.00,656.462341,2734.75,0.000044,3865.00
7.250,2339.04,-61.88,0.183371,685.00,619.226929,3048.61,0.000058,3975.00
7.300,2560.84,-61.16,0.182115,95.00,734.008850,3235.44,0.000074,4870.00
7.350,2317.12,-63.19,0.193208,95.00,572.654419,2714.71,0.000039,3775.00
7.400,3922.74,-56.58,0.208533,90.00,773.480835,4495.27,0.000157,10095.00
7.450,4715.03,-54.03,0.289018,65.00,1197.796021,5024.36,0.000158,12075.00
7.500,4076.14,-56.17,0.322589,50.00,1242.487061,4802.94,0.000069,11055.00
7.550,3138.46,-60.14,0.274354,40.00,1118.716675,4283.83,0.000033,8665.00
7.600,4821.51,-55.06,0.268479,35.00,1300.595093,5151.13,0.000143,12225.00
7.650,4663.02,-54.10,0.338264,60.00,1206.087769,5013.84,0.000116,11910.00
7.700,3358.81,-57.38,0.320888,45.00,1249.734985,4128.17,0.000053,8285.00
7.750,2445.75,-62.14,0.258365,40.00,1017.493896,3082.93,0.000023,4045.00
7.800,2429.63,-64.71,0.179663,35.00,726.595764,3279.23,0.000021,4275.00
7.850,2747.10,-67.80,0.099454,60.00,739.948364,3670.93,0.000023,7490.00
7.900,2399.51,-71.49,0.090786,60.00,191.592651,3641.60,0.000008,7275.00
7.950,2688.93,-69.73,0.088782,60.00,122.181976,4148.54,0.000015,7875.00
8.000,2412.41,-69.44,0.075623,60.00,294.264374,3758.32,0.000026,5180.00
8.050,1971.85,-73.70,0.061067,295.00,295.188354,3073.65,0.000011,2520.00
8.100,1162.60,-72.19,0.110324,295.00,538.687561,2507.06,0.000007,1475.00
8.150,1138.48,-67.68,0.256939,65.00,1100.558594,2697.76,0.000006,1350.00
8.200,1527.16,-65.82,0.308212,50.00,1166.107422,2783.44,0.000005,3670.00
8.250,3119.41,-62.38,0.271014,40.00,1186.868774,4199.45,0.000019,7805.00
8.300,5491.84,-52.55,0.217979,40.00,1036.670288,4632.23,0.000491,11710.00
8.350,5273.06,-49.93,0.222331,35.00,957.881836,4433.94,0.001058,11065.00
8.400,4812.71,-53.72,0.148336,225.00,731.605286,4273.80,0.000702,10185.00
8.450,4004.20,-61.17,0.055953,80.00,672.467529,3948.95,0.000458,8720.00
8.500,3946.73,-55.84,0.134032,660.00,593.766846,3625.75,0.000453,8050.00
8.550,3799.82,-55.69,0.157007,350.00,469.189117,3594.50,0.000366,7775.00
8.600,3042.37,-60.62,0.139018,1410.00,520.923279,3292.97,0.000120,6575.00
8.650,1877.22,-64.36,0.192118,70.00,1009.199036,3066.89,0.000024,3635.00
8.700,1822.78,-63.02,0.297943,60.00,1115.965454,3160.67,0.000014,3660.00
8.750,2022.80,-62.47,0.311520,50.00,1289.090942,2888.41,0.000015,3630.00
8.800,3562.37,-56.91,0.269370,40.00,1077.501709,4277.59,0.000094,9105.00
8.850,5503.33,-53.79,0.199464,35.00,841.962158,5004.92,0.000352,12590.00
8.900,5106.64,-55.06,0.168800,60.00,779.319763,4892.55,0.000340,12155.00
8.950,3691.61,-59.38,0.150916,55.00,490.408264,4126.44,0.000127,9000.00
9.000,5525.46,-55.70,0.133683,55.00,523.807678,4923.16,0.000408,12440.00
9.050,5612.15,-53.76,0.170160,60.00,646.912170,4922.66,0.000460,12460.00
9.100,4121.89,-56.32,0.184944,60.00,598.133972,4351.15,0.000205,10020.00
9.150,2748.61,-61.66,0.161474,60.00,556.097900,3123.99,0.000067,4150.00
9.200,2710.38,-65.13,0.114041,60.00,513.335876,3138.84,0.000045,4105.00
9.250,2600.22,-67.80,0.096591,60.00,311.947845,3475.78,0.000023,4785.00
9.300,2085.87,-67.50,0.123166,60.00,365.512146,2548.79,0.000019,3505.00
9.350,2334.97,-64.33,0.150295,60.00,381.628387,2868.58,0.000034,3795.00
9.400,2515.04,-64.11,0.144659,60.00,430.267731,3238.47,0.000036,4975.00
9.450,2152.87,-67.50,0.125644,60.00,399.211334,3128.07,0.000018,4150.00
9.500,1587.10,-69.69,0.104104,405.00,440.116455,2870.83,0.000016,2680.00
9.550,1456.90,-65.89,0.245520,65.00,1147.183594,3016.43,0.000009,2540.00
9.600,1673.11,-62.76,0.348259,60.00,1183.697632,2850.48,0.000011,3450.00
9.650,1914.53,-61.68,0.313974,45.00,1313.374756,2867.94,0.000020,3615.00
9.700,4243.25,-53.00,0.266193,40.00,1091.792358,4331.01,0.000257,9930.00
9.750,4913.56,-50.37,0.247656,55.00,923.753845,4421.95,0.000606,10730.00
9.800,4691.74,-53.67,0.171234,60.00,827.931580,4413.47,0.000467,10470.00
9.850,4018.82,-60.68,0.108533,60.00,656.435181,4258.38,0.000133,9305.00
9.900,3784.82,-56.23,0.151305,60.00,603.226990,3589.90,0.000294,8105.00
9.950,3537.00,-55.25,0.190711,60.00,444.660797,3452.74,0.000275,7305.00
10.000,3063.43,-60.33,0.148662,60.00,588.212708,3262.49,0.000106,6335.00
10.050,3001.25,-64.85,0.105920,60.00,442.013916,3560.63,0.000046,7555.00
10.100,3125.79,-61.27,0.123103,60.00,418.954926,3622.02,0.000101,7995.00
10.150,2739.15,-60.90,0.161798,60.00,496.395691,3112.43,0.000076,6150.00
10.200,3413.49,-58.13,0.165418,145.00,531.515686,3793.91,0.000160,7880.00
10.250,4742.51,-53.92,0.244196,65.00,1017.411865,4833.27,0.000228,11585.00
10.300,4983.27,-54.28,0.304403,50.00,1141.271851,4981.39,0.000125,11990.00
10.350,5612.78,-55.51,0.288872,45.00,1227.463013,4579.89,0.000088,10900.00
10.400,5930.56,-53.62,0.254563,40.00,1024.563721,4639.81,0.000213,11245.00
10.450,5680.48,-52.32,0.299528,60.00,1095.655396,4821.48,0.000233,11605.00
10.500,4762.59,-54.27,0.310304,50.00,1097.631592,4653.12,0.000119,10535.00
10.550,3140.80,-59.66,0.264124,40.00,1103.510254,3788.20,0.000038,7755.00
10.600,2492.51,-64.72,0.176192,35.00,761.818054,3299.94,0.000020,5455.00
10.650,3125.79,-68.24,0.067419,35.00,723.470032,3976.98,0.000038,8040.00
10.700,3582.71,-73.28,0.020578,235.00,360.842773,4043.94,0.000080,8765.00
10.750,4336.54,-72.68,0.015789,235.00,55.915611,4750.42,0.000159,11215.00
10.800,3304.76,-69.44,0.036413,1330.00,183.396286,4254.70,0.000097,9070.00
10.850,2434.50,-71.80,0.053254,295.00,152.946274,3504.04,0.000025,4080.00
10.900,1229.74,-74.05,0.074384,295.00,296.709564,2423.80,0.000008,1695.00
10.950,1264.62,-67.02,0.219793,70.00,1056.922119,2688.07,0.000009,1900.00
11.000,1560.39,-64.85,0.305581,55.00,1111.783936,2812.68,0.000007,3690.00
11.050,2372.44,-63.50,0.290692,45.00,1254.833130,3358.29,0.000018,5695.00
11.100,4770.52,-53.00,0.250313,40.00,1169.137451,4305.42,0.000527,10285.00
11.150,5295.22,-50.47,0.231488,40.00,861.194702,4502.24,0.001164,11405.00
11.200,5612.97,-54.08,0.121705,185.00,865.490112,4655.90,0.000931,11995.00
11.250,5851.60,-63.20,0.030182,80.00,614.517090,4873.07,0.000673,12315.00
11.300,3949.34,-57.81,0.098072,670.00,525.624268,3644.44,0.000436,8135.00
11.350,3833.57,-54.91,0.170380,345.00,586.508606,3624.46,0.000375,7825.00
11.400,3351.20,-57.80,0.185102,350.00,675.212341,3379.08,0.000148,6805.00
11.450,2445.67,-62.18,0.193257,350.00,763.718872,2934.20,0.000045,4100.00
11.500,1887.15,-62.48,0.281249,65.00,1157.514526,2798.59,0.000017,3615.00
11.550,1966.75,-62.62,0.313027,50.00,1236.921509,2734.40,0.000013,3625.00
11.600,2778.43,-60.92,0.275207,40.00,1153.408936,3784.97,0.000035,6760.00
11.650,5620.14,-55.18,0.202077,40.00,902.452820,5127.99,0.000272,12675.00
11.700,5809.20,-54.36,0.165561,60.00,806.250488,5077.93,0.000531,12670.00
11.750,4575.22,-58.66,0.160086,60.00,669.861084,4784.20,0.000146,11465.00
11.800,4994.17,-58.85,0.115993,60.00,457.253662,4879.88,0.000223,11860.00
11.850,5882.78,-54.82,0.140389,185.00,694.973022,5022.92,0.000491,12725.00
11.900,4613.69,-55.73,0.195840,60.00,669.824890,4784.82,0.000219,11525.00
11.950,3050.16,-61.12,0.164955,60.00,546.777710,3856.20,0.000072,7420.00
12.000,2458.89,-65.13,0.102843,65.00,641.509155,3344.14,0.000054,5020.00
12.050,2239.14,-63.11,0.154591,120.00,524.829895,3099.59,0.000048,4160.00
12.100,2406.04,-62.34,0.176398,120.00,452.057251,3299.12,0.000047,4280.00
12.150,4455.38,-60.60,0.140390,115.00,529.817139,4780.30,0.000096,11050.00
12.200,5367.76,-59.41,0.126461,115.00,335.932556,4986.96,0.000148,11750.00
12.250,3244.92,-60.28,0.164266,60.00,556.725952,4097.54,0.000087,8895.00
12.300,1940.40,-65.40,0.157209,60.00,339.320862,2768.35,0.000024,3515.00
12.350,2025.18,-64.10,0.187068,60.00,914.831665,3318.59,0.000027,4270.00
12.400,2451.32,-60.12,0.319573,60.00,1200.668457,3493.75,0.000030,6075.00
12.450,2412.44,-60.20,0.329549,50.00,1195.974365,3121.14,0.000029,5355.00
12.500,3868.15,-55.99,0.271612,40.00,1073.100098,4323.53,0.000102,9425.00
12.550,5118.72,-50.78,0.254812,40.00,968.198425,4521.39,0.000484,11135.00
12.600,4884.59,-51.38,0.226263,175.00,823.853149,4403.86,0.000524,10555.00
12.650,3966.83,-56.95,0.161078,215.00,781.367615,4093.10,0.000213,9040.00
12.700,4076.04,-54.74,0.212549,200.00,748.797852,4420.01,0.000244,9910.00
12.750,4024.35,-51.91,0.312295,60.00,1127.339600,4397.83,0.000272,9815.00
12.800,3312.07,-54.44,0.329227,50.00,1259.649780,4033.90,0.000127,8140.00
12.850,2108.89,-60.31,0.300589,40.00,998.945557,2945.59,0.000033,3460.00
12.900,2100.13,-61.16,0.232721,35.00,917.565552,2839.78,0.000046,3465.00
12.950,2572.74,-60.47,0.181714,75.00,932.376038,3253.76,0.000087,5040.00
13.000,2412.97,-62.50,0.168633,75.00,640.149719,2975.54,0.000057,4055.00
13.050,2523.49,-59.07,0.220299,115.00,882.634033,3161.17,0.000079,5615.00
13.100,2861.48,-55.91,0.301620,60.00,1079.854004,3450.46,0.000104,6385.00
13.150,2767.11,-58.84,0.306863,50.00,1268.207275,3531.95,0.000039,6385.00
13.200,3552.79,-59.78,0.265748,40.00,1001.858643,4749.46,0.000034,10280.00
13.250,4998.04,-54.16,0.283224,65.00,1171.759644,5166.30,0.000159,12300.00
13.300,4493.39,-54.32,0.319964,50.00,1126.655396,4965.82,0.000123,11590.00
13.350,2815.92,-58.41,0.312445,45.00,1200.505615,3904.14,0.000047,7090.00
13.400,2137.98,-62.83,0.238640,40.00,956.059875,2989.21,0.000024,3530.00
13.450,2379.89,-65.33,0.142622,35.00,788.188965,3421.47,0.000026,5285.00
13.500,2257.35,-70.43,0.074061,80.00,603.208557,3450.54,0.000019,4770.00
13.550,2568.68,-74.49,0.030723,75.00,297.409332,3986.84,0.000030,6685.00
13.600,3345.86,-69.16,0.034947,1410.00,188.504562,4290.01,0.000117,9230.00
13.650,2757.36,-69.49,0.056959,310.00,181.349548,3777.40,0.000045,6125.00
13.700,2224.63,-75.20,0.048962,310.00,140.686661,3213.22,0.000009,3000.00
13.750,3981.08,-71.48,0.037088,310.00,86.141182,4474.00,0.000048,10165.00
13.800,4229.09,-65.68,0.030640,310.00,142.083984,3828.31,0.000350,8335.00
13.850,3781.52,-66.09,0.029924,310.00,85.951874,3255.83,0.000346,6635.00
13.900,5079.82,-56.03,0.088961,1885.00,450.930878,4060.54,0.000817,10160.00
13.950,5343.96,-50.62,0.200074,1885.00,766.441833,4333.35,0.000873,10990.00
14.000,5469.10,-51.86,0.168179,185.00,484.696228,4502.14,0.000812,11490.00
14.050,5821.32,-59.24,0.056511,80.00,764.960388,4747.17,0.000682,12210.00
14.100,4013.48,-60.68,0.059671,670.00,328.370972,3746.79,0.000502,8455.00
14.150,3866.54,-55.71,0.146350,1105.00,576.471802,3583.28,0.000422,7855.00
14.200,3375.52,-57.11,0.168617,1105.00,544.274292,3507.48,0.000223,6940.00
14.250,2162.59,-62.73,0.177151,185.00,596.663391,2842.05,0.000048,3895.00
14.300,1649.76,-63.67,0.250805,65.00,1157.946045,2640.36,0.000018,2785.00
14.350,1592.45,-64.28,0.314902,55.00,1165.805298,2732.60,0.000009,2870.00
14.400,1836.25,-65.42,0.295774,45.00,1276.956177,2974.84,0.000009,3225.00
14.450,5163.88,-56.65,0.228187,40.00,959.786011,5113.96,0.000133,12425.00
14.500,6285.86,-53.79,0.174446,35.00,819.353638,5120.86,0.000501,12985.00
14.550,5511.83,-56.13,0.153988,60.00,768.909058,5020.81,0.000321,12385.00
14.600,4258.76,-60.15,0.145393,480.00,391.146179,4757.47,0.000126,10945.00
14.650,6304.43,-55.34,0.123304,475.00,565.867737,5106.19,0.000657,12960.00
14.700,6020.85,-55.17,0.146840,80.00,622.351196,5118.26,0.000515,12790.00
14.750,4116.31,-59.35,0.156441,80.00,534.343079,4624.74,0.000124,10665.00
14.800,2714.57,-63.69,0.141277,80.00,428.968628,3288.51,0.000043,5735.00
14.850,2980.39,-65.39,0.104754,80.00,407.473663,3557.18,0.000039,7045.00
14.900,4681.81,-63.37,0.096776,80.00,304.932526,3696.20,0.000066,8620.00
14.950,5675.99,-58.07,0.122852,80.00,347.476868,3396.57,0.000204,9265.00
15.000,5753.47,-56.88,0.130011,80.00,233.904663,3454.80,0.000265,9490.00
15.050,4415.79,-59.51,0.125271,80.00,484.151489,3617.86,0.000138,8430.00
15.100,2581.87,-65.59,0.124754,375.00,445.232056,2767.75,0.000028,4255.00
15.150,1802.63,-66.34,0.143806,340.00,682.299500,2702.43,0.000023,3365.00
15.200,1530.39,-64.16,0.267437,65.00,1085.551025,2792.10,0.000013,2820.00
15.250,1584.52,-63.15,0.331999,50.00,1208.091309,2484.78,0.000012,3090.00
15.300,2746.82,-59.10,0.294552,40.00,1142.517456,3792.30,0.000040,6745.00
15.350,4874.00,-52.17,0.258235,40.00,1034.918823,4557.39,0.000340,11035.00
15.400,4958.11,-51.02,0.245527,370.00,896.289368,4466.44,0.000518,10940.00
15.450,4497.70,-55.38,0.160355,370.00,817.389343,4345.28,0.000305,10135.00
15.500,3051.32,-60.83,0.139588,370.00,493.613617,3523.02,0.000094,6815.00
15.550,3483.07,-55.74,0.183370,80.00,635.294189,3493.85,0.000263,7160.00
15.600,3591.26,-56.68,0.164400,155.00,413.885376,3597.11,0.000239,7390.00
15.650,2674.30,-64.38,0.120872,155.00,535.591370,3378.59,0.000046,5890.00
15.700,2188.95,-67.96,0.096448,155.00,306.567932,3445.31,0.000026,3750.00
15.750,2046.53,-64.28,0.135592,235.00,653.355957,2683.14,0.000049,3390.00
15.800,1957.13,-63.71,0.189692,1235.00,584.642151,2266.66,0.000031,3400.00
15.850,1857.10,-63.62,0.200286,1235.00,686.551331,2377.39,0.000029,3345.00
15.900,1529.54,-63.64,0.284497,65.00,1190.602905,2520.74,0.000015,2515.00
15.950,1251.27,-66.52,0.316119,50.00,1240.217529,2388.18,0.000005,1965.00
