Zeit (s),Spektral Centroid (Hz),Power (dB),Energy,Peak Frequenz (Hz),Spectral Flux,Bandbreite (Hz),Spectral Flatness,Spectral Rolloff (Hz)
2.600,109.63,-79.95,0.102838,100.00,0.037541,323.51,0.000000,105.00
2.650,109.49,-79.95,0.102835,100.00,0.041354,319.93,0.000000,105.00
2.700,110.22,-79.95,0.102836,100.00,0.033766,333.51,0.000000,105.00
2.750,109.28,-79.95,0.102838,100.00,0.038400,316.99,0.000000,105.00
2.800,108.79,-79.95,0.102838,100.00,0.040049,307.62,0.000000,105.00
2.850,109.13,-79.95,0.102837,100.00,0.037676,311.88,0.000000,105.00
2.900,109.61,-79.95,0.102836,100.00,0.034561,319.73,0.000000,105.00
2.950,109.90,-79.95,0.102837,100.00,0.037358,324.82,0.000000,105.00
3.000,110.62,-79.95,0.102839,100.00,0.038297,337.57,0.000000,105.00
3.050,111.40,-79.95,0.102839,100.00,0.038870,353.03,0.000000,105.00
3.100,112.10,-79.95,0.102836,100.00,0.048811,363.53,0.000000,105.00
3.150,111.19,-79.95,0.102837,100.00,0.043685,348.69,0.000000,105.00
3.200,109.60,-79.95,0.102840,100.00,0.045140,322.68,0.000000,105.00
3.250,109.76,-79.95,0.102838,100.00,0.042322,326.26,0.000000,105.00
3.300,110.55,-79.95,0.102838,100.00,0.044675,339.41,0.000000,105.00
3.350,110.92,-79.95,0.102839,100.00,0.037809,343.96,0.000000,105.00
3.400,110.96,-79.95,0.102839,100.00,0.037618,346.33,0.000000,105.00
3.450,111.16,-79.95,0.102840,100.00,0.046460,351.81,0.000000,105.00
3.500,111.44,-79.95,0.102839,100.00,0.043896,353.91,0.000000,105.00
3.550,110.89,-79.95,0.102841,100.00,0.045675,341.70,0.000000,105.00
3.600,110.91,-79.95,0.102841,100.00,0.037754,342.69,0.000000,105.00
3.650,110.80,-79.95,0.102837,100.00,0.051241,341.55,0.000000,105.00
3.700,111.17,-79.95,0.102836,100.00,0.034759,348.73,0.000000,105.00
3.750,110.97,-79.95,0.102836,100.00,0.040820,346.33,0.000000,105.00
3.800,110.04,-79.95,0.102839,100.00,0.045183,329.23,0.000000,105.00
3.850,110.02,-79.95,0.102840,100.00,0.039534,330.11,0.000000,105.00
3.900,110.13,-79.95,0.102835,100.00,0.055308,331.26,0.000000,105.00
3.950,110.04,-79.95,0.102834,100.00,0.046639,329.24,0.000000,105.00
4.000,110.55,-79.95,0.102839,100.00,0.046322,337.54,0.000000,105.00
4.050,110.40,-79.95,0.102841,100.00,0.040474,335.15,0.000000,105.00
4.100,110.51,-79.95,0.102835,100.00,0.057187,335.93,0.000000,105.00
4.150,110.58,-79.95,0.102834,100.00,0.041879,336.55,0.000000,105.00
4.200,110.47,-79.95,0.102836,100.00,0.040835,333.69,0.000000,105.00
4.250,110.30,-79.95,0.102837,100.00,0.038300,331.56,0.000000,105.00
4.300,110.74,-79.95,0.102841,100.00,0.040768,339.75,0.000000,105.00
4.350,111.31,-79.95,0.102839,100.00,0.046257,348.77,0.000000,105.00
4.400,111.34,-79.95,0.102836,100.00,0.047109,347.12,0.000000,105.00
4.450,110.85,-79.95,0.102836,100.00,0.043210,337.92,0.000000,105.00
4.500,110.56,-79.95,0.102843,100.00,0.064110,335.82,0.000000,105.00
4.550,110.34,-79.95,0.102844,100.00,0.052427,334.58,0.000000,105.00
4.600,110.83,-79.95,0.102843,100.00,0.036386,342.00,0.000000,105.00
4.650,111.14,-79.95,0.102843,100.00,0.049318,345.54,0.000000,105.00
4.700,110.95,-79.95,0.102840,100.00,0.041611,342.34,0.000000,105.00
4.750,110.90,-79.95,0.102835,100.00,0.054992,343.58,0.000000,105.00
4.800,111.43,-79.95,0.102833,100.00,0.037890,354.27,0.000000,105.00
4.850,111.13,-79.95,0.102836,100.00,0.037385,350.73,0.000000,105.00
4.900,110.38,-79.95,0.102836,100.00,0.038598,337.14,0.000000,105.00
4.950,110.31,-79.95,0.102838,100.00,0.044413,333.76,0.000000,105.00
5.000,111.14,-79.95,0.102840,100.00,0.044643,347.94,0.000000,105.00
5.050,111.68,-79.95,0.102840,100.00,0.045486,357.44,0.000000,105.00
5.100,111.57,-79.95,0.102836,100.00,0.050485,355.46,0.000000,105.00
5.150,111.71,-79.95,0.102838,100.00,0.048970,358.34,0.000000,105.00
5.200,111.77,-79.95,0.102837,100.00,0.044367,357.47,0.000000,105.00
5.250,112.38,-79.95,0.102839,100.00,0.051437,366.27,0.000000,105.00
5.300,112.35,-79.95,0.102836,100.00,0.050455,366.34,0.000000,105.00
5.350,111.16,-79.95,0.102836,100.00,0.039542,348.86,0.000000,105.00
5.400,111.29,-79.95,0.102839,100.00,0.046978,350.69,0.000000,105.00
5.450,110.67,-79.95,0.102840,100.00,0.038685,340.32,0.000000,105.00
5.500,110.90,-79.95,0.102840,100.00,0.036860,344.26,0.000000,105.00
5.550,112.12,-79.95,0.102837,100.00,0.044181,364.27,0.000000,105.00
5.600,111.45,-79.95,0.102838,100.00,0.042903,354.64,0.000000,105.00
5.650,110.53,-79.95,0.102838,100.00,0.042232,337.78,0.000000,105.00
5.700,111.19,-79.95,0.102838,100.00,0.042281,350.17,0.000000,105.00
5.750,111.29,-79.95,0.102839,100.00,0.042641,351.70,0.000000,105.00
5.800,111.04,-79.95,0.102840,100.00,0.034059,346.38,0.000000,105.00
5.850,110.64,-79.95,0.102840,100.00,0.041396,340.09,0.000000,105.00
5.900,110.13,-79.95,0.102838,100.00,0.037421,331.18,0.000000,105.00
5.950,110.33,-79.95,0.102840,100.00,0.042993,335.36,0.000000,105.00
6.000,110.67,-79.95,0.102840,100.00,0.030432,338.43,0.000000,105.00
6.050,110.78,-79.95,0.102839,100.00,0.037407,339.33,0.000000,105.00
6.100,111.33,-79.95,0.102836,100.00,0.045508,347.60,0.000000,105.00
6.150,111.03,-79.95,0.102838,100.00,0.052558,343.85,0.000000,105.00
6.200,110.94,-79.95,0.102839,100.00,0.034665,342.41,0.000000,105.00
6.250,110.70,-79.95,0.102838,100.00,0.036483,338.18,0.000000,105.00
6.300,110.56,-79.95,0.102838,100.00,0.034416,336.49,0.000000,105.00
6.350,110.80,-79.95,0.102838,100.00,0.033050,340.06,0.000000,105.00
6.400,110.08,-79.95,0.102841,100.00,0.049451,327.32,0.000000,105.00
6.450,109.92,-79.95,0.102843,100.00,0.039795,325.03,0.000000,105.00
6.500,110.19,-79.95,0.102840,100.00,0.051281,329.37,0.000000,105.00
6.550,110.31,-79.95,0.102838,100.00,0.034366,331.43,0.000000,105.00
6.600,109.52,-79.95,0.102838,100.00,0.030445,317.19,0.000000,105.00
6.650,109.40,-79.95,0.102839,100.00,0.031662,316.47,0.000000,105.00
6.700,109.92,-79.95,0.102842,100.00,0.045080,325.67,0.000000,105.00
6.750,110.13,-79.95,0.102839,100.00,0.040138,329.71,0.000000,105.00
6.800,110.38,-79.95,0.102837,100.00,0.036938,333.27,0.000000,105.00
6.850,109.85,-79.95,0.102839,100.00,0.040562,324.48,0.000000,105.00
6.900,109.51,-79.95,0.102841,100.00,0.036491,317.98,0.000000,105.00
6.950,109.82,-79.95,0.102838,100.00,0.041556,321.23,0.000000,105.00
7.000,109.56,-79.95,0.102838,100.00,0.040789,315.53,0.000000,105.00
7.050,109.59,-79.95,0.102838,100.00,0.041102,317.51,0.000000,105.00
7.100,110.11,-79.95,0.102839,100.00,0.034561,327.95,0.000000,105.00
7.150,109.96,-79.95,0.102841,100.00,0.039330,324.03,0.000000,105.00
7.200,109.45,-79.95,0.102840,100.00,0.030309,315.82,0.000000,105.00
7.250,109.54,-79.95,0.102837,100.00,0.039320,318.14,0.000000,105.00
7.300,109.89,-79.95,0.102840,100.00,0.039851,324.15,0.000000,105.00
7.350,109.93,-79.95,0.102841,100.00,0.041888,324.69,0.000000,105.00
7.400,109.37,-79.95,0.102838,100.00,0.040118,315.74,0.000000,105.00
7.450,108.91,-79.95,0.102838,100.00,0.037375,307.00,0.000000,105.00
7.500,108.85,-79.95,0.102837,100.00,0.035624,304.41,0.000000,105.00
7.550,109.43,-79.95,0.102838,100.00,0.030098,314.85,0.000000,105.00
7.600,109.47,-79.95,0.102838,100.00,0.043975,314.16,0.000000,105.00
7.650,109.15,-79.95,0.102838,100.00,0.038378,307.68,0.000000,105.00
7.700,109.22,-79.95,0.102837,100.00,0.030103,311.39,0.000000,105.00
7.750,109.56,-79.95,0.102838,100.00,0.036525,317.48,0.000000,105.00
7.800,109.81,-79.95,0.102840,100.00,0.040983,320.03,0.000000,105.00
7.850,109.56,-79.95,0.102840,100.00,0.048365,314.55,0.000000,105.00
7.900,109.22,-79.95,0.102840,100.00,0.052362,309.67,0.000000,105.00
7.950,109.24,-79.95,0.102840,100.00,0.044970,311.08,0.000000,105.00
8.000,109.95,-79.95,0.102838,100.00,0.042802,322.75,0.000000,105.00
8.050,109.88,-79.95,0.102837,100.00,0.033932,321.04,0.000000,105.00
8.100,109.60,-79.95,0.102837,100.00,0.036455,318.05,0.000000,105.00
8.150,109.85,-79.95,0.102841,100.00,0.045746,323.27,0.000000,105.00
8.200,109.48,-79.95,0.102840,100.00,0.043942,316.07,0.000000,105.00
8.250,109.25,-79.95,0.102836,100.00,0.044972,309.97,0.000000,105.00
8.300,109.77,-79.95,0.102838,100.00,0.035361,319.95,0.000000,105.00
8.350,110.70,-79.95,0.102836,100.00,0.040381,337.97,0.000000,105.00
8.400,110.65,-79.95,0.102838,100.00,0.048397,337.11,0.000000,105.00
8.450,110.79,-79.95,0.102841,100.00,0.041420,340.31,0.000000,105.00
8.500,109.97,-79.95,0.102840,100.00,0.050092,324.85,0.000000,105.00
8.550,109.37,-79.95,0.102839,100.00,0.036861,315.38,0.000000,105.00
8.600,109.68,-79.95,0.102840,100.00,0.040482,325.15,0.000000,105.00
8.650,110.46,-79.95,0.102838,100.00,0.033724,340.33,0.000000,105.00
8.700,110.16,-79.95,0.102837,100.00,0.037903,334.18,0.000000,105.00
8.750,109.74,-79.95,0.102838,100.00,0.039621,323.75,0.000000,105.00
8.800,109.79,-79.95,0.102842,100.00,0.053658,322.05,0.000000,105.00
8.850,110.63,-79.95,0.102841,100.00,0.050009,334.80,0.000000,105.00
8.900,110.74,-79.95,0.102842,100.00,0.053411,339.54,0.000000,105.00
8.950,110.29,-79.95,0.102839,100.00,0.047825,335.22,0.000000,105.00
9.000,110.98,-79.95,0.102837,100.00,0.039289,346.24,0.000000,105.00
9.050,111.40,-79.95,0.102839,100.00,0.037746,352.71,0.000000,105.00
9.100,111.29,-79.95,0.102840,100.00,0.035805,350.17,0.000000,105.00
9.150,111.46,-79.95,0.102837,100.00,0.038169,353.94,0.000000,105.00
9.200,110.66,-79.95,0.102837,100.00,0.050648,341.64,0.000000,105.00
9.250,110.71,-79.95,0.102840,100.00,0.044493,345.89,0.000000,105.00
9.300,111.26,-79.95,0.102839,100.00,0.043422,355.38,0.000000,105.00
9.350,111.04,-79.95,0.102838,100.00,0.033112,351.31,0.000000,105.00
9.400,110.86,-79.95,0.102835,100.00,0.046904,348.11,0.000000,105.00
9.450,110.08,-79.95,0.102836,100.00,0.040303,336.10,0.000000,105.00
9.500,110.11,-79.95,0.102838,100.00,0.036854,335.28,0.000000,105.00
9.550,110.68,-79.95,0.102839,100.00,0.040151,345.54,0.000000,105.00
9.600,110.43,-79.95,0.102837,100.00,0.043978,341.97,0.000000,105.00
9.650,110.86,-79.95,0.102838,100.00,0.038428,346.87,0.000000,105.00
9.700,111.37,-79.95,0.102840,100.00,0.036595,354.28,0.000000,105.00
9.750,112.13,-79.95,0.102839,100.00,0.037580,367.61,0.000000,105.00
9.800,112.25,-79.95,0.102836,100.00,0.044956,370.68,0.000000,105.00
9.850,111.44,-79.95,0.102838,100.00,0.047672,357.03,0.000000,105.00
9.900,111.98,-79.95,0.102838,100.00,0.036110,365.77,0.000000,105.00
9.950,122.47,-79.46,0.102762,100.00,23.803146,396.80,0.000000,105.00
10.000,159.74,-78.70,0.092099,100.00,207.077606,546.30,0.000000,130.00

=== STATISTIKEN ===

Feature,Minimum,Maximum,Durchschnitt
Spektral Centroid (Hz),108.79,189.05,111.56
Power (dB),-79.95,-78.69,-79.92
Energy,0.05,0.10,0.10
Peak Frequenz (Hz),100.00,100.00,100.00
Spectral Flux,0.00,326.36,3.96
Bandbreite (Hz),304.41,681.11,341.36
Spectral Flatness,0.00,0.00,0.00
Spectral Rolloff (Hz),105.00,160.00,105.52
