Zeit (s),Spektral Centroid (Hz),Power (dB),Energy,Peak Frequenz (Hz),Spectral Flux,Bandbreite (Hz),Spectral Flatness,Spectral Rolloff (Hz)
3.650,2853.27,-66.95,0.059932,130.00,234.092545,3627.19,0.000059,6820.00
3.700,2977.52,-68.51,0.042192,130.00,198.187302,3579.80,0.000072,6835.00
3.750,5180.43,-65.37,0.030264,130.00,140.034561,4641.79,0.000306,10880.00
3.800,5812.54,-64.74,0.033758,130.00,81.247917,4757.29,0.000282,11485.00
3.850,4913.34,-66.96,0.032489,130.00,81.207390,4579.73,0.000153,10785.00
3.900,3948.65,-67.84,0.036775,130.00,65.867004,4108.95,0.000098,8910.00
3.950,3467.14,-66.01,0.045281,130.00,175.541946,4038.70,0.000127,8245.00
4.000,3224.56,-63.35,0.077573,130.00,279.180023,4023.63,0.000104,8065.00
4.050,2937.45,-65.73,0.065503,130.00,231.911118,3820.00,0.000068,7160.00
4.100,3129.50,-68.63,0.042194,130.00,250.957535,3873.59,0.000063,7330.00
4.150,4869.65,-63.35,0.043944,130.00,168.784485,4024.52,0.000243,9430.00
4.200,6238.76,-58.11,0.057991,130.00,229.411026,3699.57,0.000671,10240.00
4.250,5483.87,-58.26,0.068770,145.00,280.991333,4041.75,0.000465,9905.00
4.300,3602.54,-62.45,0.092922,285.00,350.842682,4182.06,0.000087,8790.00
4.350,2889.26,-64.61,0.088141,290.00,326.066986,3913.36,0.000059,7465.00
4.400,3096.59,-65.31,0.064128,130.00,301.708099,4030.24,0.000089,7935.00
4.450,3727.86,-63.21,0.066733,130.00,267.917908,4468.39,0.000154,9595.00
4.500,3565.64,-65.13,0.064628,55.00,240.771133,4389.67,0.000086,9400.00
4.550,2942.51,-68.08,0.051673,130.00,235.372223,3744.71,0.000053,7070.00
4.600,3711.86,-67.44,0.036019,130.00,171.671539,4091.79,0.000123,8280.00
4.650,5450.98,-64.30,0.029100,130.00,135.555786,4655.73,0.000418,11105.00
4.700,5010.25,-64.64,0.029913,130.00,81.677414,4657.95,0.000374,10955.00
4.750,3813.47,-66.87,0.029994,130.00,98.364731,4159.67,0.000208,9270.00
4.800,3416.06,-67.70,0.032656,130.00,81.506165,3820.24,0.000149,7540.00
4.850,3425.22,-64.21,0.052562,130.00,217.660431,4084.61,0.000183,8315.00
4.900,3311.75,-63.33,0.070832,135.00,205.347626,4080.64,0.000130,8190.00
4.950,3208.80,-66.90,0.049426,50.00,264.709839,3845.80,0.000081,7335.00
5.000,3593.37,-68.01,0.034176,45.00,188.255753,3930.72,0.000117,7595.00
5.050,5004.08,-65.33,0.026965,130.00,134.126907,4569.03,0.000403,10520.00
5.100,5750.14,-63.45,0.037668,785.00,130.524048,4723.35,0.000343,11565.00
5.150,5042.71,-64.59,0.040354,130.00,153.942230,4793.64,0.000218,11105.00
5.200,3522.97,-64.79,0.067484,110.00,266.426392,4443.46,0.000092,9385.00
5.250,2636.06,-64.71,0.094350,275.00,361.344055,3823.83,0.000055,6870.00
5.300,2928.65,-62.72,0.108545,560.00,355.016998,3992.26,0.000073,7890.00
5.350,2799.11,-63.49,0.090272,560.00,387.072662,3887.28,0.000086,7380.00
5.400,2525.88,-66.58,0.062877,45.00,309.904877,3406.07,0.000064,6340.00
5.450,2799.44,-68.02,0.047361,130.00,211.954529,3620.24,0.000069,6770.00
5.500,4652.41,-64.87,0.041104,130.00,154.089050,4674.73,0.000199,10530.00
5.550,4972.54,-64.71,0.037880,130.00,90.457787,4748.71,0.000235,10965.00
5.600,4079.85,-66.88,0.036584,130.00,112.227249,4378.20,0.000136,9780.00
5.650,2755.62,-67.59,0.067500,425.00,256.107208,3659.26,0.000038,6785.00
5.700,2439.03,-65.10,0.089024,560.00,312.239868,3526.30,0.000054,6105.00
5.750,2559.32,-63.24,0.098574,560.00,320.465790,3638.90,0.000078,6405.00
5.800,2318.77,-66.11,0.076032,560.00,308.140045,3366.29,0.000055,5795.00
5.850,2548.49,-67.94,0.058045,560.00,238.105759,3551.27,0.000051,6590.00
5.900,2099.96,-68.10,0.076189,60.00,306.168518,3191.41,0.000031,5480.00
5.950,1803.90,-65.80,0.134438,60.00,514.443298,2802.89,0.000023,4010.00
6.000,1981.37,-63.90,0.156438,135.00,430.355133,2896.30,0.000031,3970.00
6.050,2122.84,-65.40,0.128566,50.00,537.704529,3035.02,0.000027,4170.00
6.100,1812.71,-69.91,0.110497,50.00,377.383514,3042.59,0.000009,3860.00
6.150,1892.45,-70.25,0.112102,50.00,206.461456,2978.30,0.000007,3620.00
6.200,2044.93,-69.92,0.112559,50.00,116.212143,3006.15,0.000007,4405.00
6.250,3461.21,-66.45,0.097725,50.00,149.371094,3818.46,0.000022,7660.00
6.300,5290.64,-60.40,0.075198,50.00,251.006439,3787.24,0.000212,9345.00
6.350,5497.16,-59.77,0.052430,50.00,218.450089,3628.18,0.000498,9340.00
6.400,4005.11,-63.52,0.046207,50.00,268.445679,3682.36,0.000230,8110.00
6.450,1965.76,-69.44,0.069002,645.00,239.678375,2503.48,0.000026,3125.00
6.500,2250.91,-67.40,0.066068,650.00,269.344086,2310.80,0.000056,3360.00
6.550,2631.78,-65.52,0.057531,1755.00,252.204208,2465.78,0.000116,3935.00
6.600,2893.78,-64.41,0.051149,385.00,238.996735,3071.71,0.000189,5550.00
6.650,3079.89,-60.44,0.105875,205.00,451.993713,3505.54,0.000144,6790.00
6.700,3461.92,-58.77,0.113666,205.00,225.516281,3627.73,0.000187,7405.00
6.750,4316.64,-60.30,0.064247,585.00,398.847717,4063.35,0.000316,9195.00
6.800,6005.47,-63.02,0.035018,585.00,258.347504,4460.44,0.000407,10890.00
6.850,6499.51,-65.77,0.024843,390.00,94.457077,4325.00,0.000346,10960.00
6.900,5072.36,-70.32,0.019206,390.00,60.975559,4262.64,0.000165,9865.00
6.950,2914.29,-70.57,0.030054,390.00,148.200424,3801.56,0.000074,7580.00
7.000,2573.25,-64.39,0.115231,135.00,569.763428,3542.24,0.000037,6845.00
7.050,2129.37,-64.47,0.153424,135.00,347.744354,3268.11,0.000022,5820.00
7.100,1691.77,-68.08,0.114397,100.00,444.032349,2731.93,0.000015,3140.00
7.150,1987.81,-67.23,0.104850,100.00,446.896454,2822.68,0.000022,3800.00
7.200,1994.45,-67.09,0.127656,70.00,454.355316,2816.85,0.000015,3900.00
